A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0.25,1,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,11.5512758055864
0.25,1,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,20.803685686049192
0.25,1,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,36.66367057306273
0.25,1,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,64.29339691904266
0.25,1,0.03125,0.0625,64,2.9296875E-5,9.375E-4,113.38248394779414
0.25,1,0.03125,0.125,64,5.859375E-5,0.001875,199.0450204377757
0.25,1,0.03125,0.25,64,1.171875E-4,0.00375,338.21999159488223
0.25,1,0.03125,0.5,64,2.34375E-4,0.0075,536.8067230133495
0.25,1,0.03125,1,64,4.6875E-4,0.015,766.8611073870939
0.25,1,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,10.289444212903533
0.25,1,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,18.45615073793025
0.25,1,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,32.35861484716294
0.25,1,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,56.41668968378933
0.25,1,0.0625,0.0625,64,5.859375E-5,9.375E-4,98.85988177611414
0.25,1,0.0625,0.125,64,1.171875E-4,0.001875,173.00708399338387
0.25,1,0.0625,0.25,64,2.34375E-4,0.00375,293.4604906417999
0.25,1,0.0625,0.5,64,4.6875E-4,0.0075,462.9359155370238
0.25,1,0.0625,1,64,9.375E-4,0.015,646.8058708938987
0.25,1,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,7.7962634533985025
0.25,1,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,13.879502845962744
0.25,1,0.125,0.015625,64,2.9296875E-5,2.34375E-4,24.100082563060194
0.25,1,0.125,0.03125,64,5.859375E-5,4.6875E-4,41.385512910304755
0.25,1,0.125,0.0625,64,1.171875E-4,9.375E-4,71.77406524244559
0.25,1,0.125,0.125,64,2.34375E-4,0.001875,125.49936670701547
0.25,1,0.125,0.25,64,4.6875E-4,0.00375,213.04983885730684
0.25,1,0.125,0.5,64,9.375E-4,0.0075,330.0202968273521
0.25,1,0.125,1,64,0.001875,0.015,432.79460913404176
0.25,1,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,2.959637732513724
0.25,1,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,5.148740992376654
0.25,1,0.25,0.015625,64,5.859375E-5,2.34375E-4,8.429212599033779
0.25,1,0.25,0.03125,64,1.171875E-4,4.6875E-4,13.465603544210216
0.25,1,0.25,0.0625,64,2.34375E-4,9.375E-4,22.316747166833423
0.25,1,0.25,0.125,64,4.6875E-4,0.001875,39.875770274865054
0.25,1,0.25,0.25,64,9.375E-4,0.00375,67.75244311880999
0.25,1,0.25,0.5,64,0.001875,0.0075,92.43282865268822
0.25,1,0.25,1,64,0.00375,0.015,70.24407463273857
0.25,1,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-6.181349247406054
0.25,1,0.5,0.0078125,64,5.859375E-5,1.171875E-4,-11.230558816276151
0.25,1,0.5,0.015625,64,1.171875E-4,2.34375E-4,-20.4496444526219
0.25,1,0.5,0.03125,64,2.34375E-4,4.6875E-4,-37.427035364197025
0.25,1,0.5,0.0625,64,4.6875E-4,9.375E-4,-66.87884016704841
0.25,1,0.5,0.125,64,9.375E-4,0.001875,-114.93796320381965
0.25,1,0.5,0.25,64,0.001875,0.00375,-191.59710154497276
0.25,1,0.5,0.5,64,0.00375,0.0075,-308.9197576708528
0.25,1,0.5,1,64,0.0075,0.015,-483.6386437901649
0.25,1,1,0.00390625,64,5.859375E-5,5.859375E-5,-23.10769714710188
0.25,1,1,0.0078125,64,1.171875E-4,1.171875E-4,-40.99716672288208
0.25,1,1,0.015625,64,2.34375E-4,2.34375E-4,-72.5261458583648
0.25,1,1,0.03125,64,4.6875E-4,4.6875E-4,-128.93828525152904
0.25,1,1,0.0625,64,9.375E-4,9.375E-4,-227.9773550406207
0.25,1,1,0.125,64,0.001875,0.001875,-390.1756736475652
0.25,1,1,0.25,64,0.00375,0.00375,-626.4593873171075
0.25,1,1,0.5,64,0.0075,0.0075,-916.7397546847221
0.25,1,1,1,64,0.015,0.015,-1199.0500979769579
0.25,2,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,5.849602627319912
0.25,2,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,10.980847159059785
0.25,2,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,20.28101946653554
0.25,2,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,37.21582856450338
0.25,2,0.03125,0.0625,64,2.9296875E-5,9.375E-4,68.56037865427874
0.25,2,0.03125,0.125,64,5.859375E-5,0.001875,125.92765453591485
0.25,2,0.03125,0.25,64,1.171875E-4,0.00375,225.67423133876213
0.25,2,0.03125,0.5,64,2.34375E-4,0.0075,381.184370847286
0.25,2,0.03125,1,64,4.6875E-4,0.015,581.4570640536228
0.25,2,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,4.484705706723302
0.25,2,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,8.395398085699359
0.25,2,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,15.457285232320611
0.25,2,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,28.40345325477187
0.25,2,0.0625,0.0625,64,5.859375E-5,9.375E-4,52.586245104444465
0.25,2,0.0625,0.125,64,1.171875E-4,0.001875,98.00017167220011
0.25,2,0.0625,0.25,64,2.34375E-4,0.00375,178.3844638997365
0.25,2,0.0625,0.5,64,4.6875E-4,0.0075,302.94651366528245
0.25,2,0.0625,1,64,9.375E-4,0.015,453.1231457311405
0.25,2,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,1.8197720880957067
0.25,2,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,3.409768534349448
0.25,2,0.125,0.015625,64,2.9296875E-5,2.34375E-4,6.393922012909919
0.25,2,0.125,0.03125,64,5.859375E-5,4.6875E-4,12.053754777845336
0.25,2,0.125,0.0625,64,1.171875E-4,9.375E-4,23.85611290103596
0.25,2,0.125,0.125,64,2.34375E-4,0.001875,48.55507101470364
0.25,2,0.125,0.25,64,4.6875E-4,0.00375,94.69630581695984
0.25,2,0.125,0.5,64,9.375E-4,0.0075,162.8246078553897
0.25,2,0.125,1,64,0.001875,0.015,226.5762179690559
0.25,2,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,-3.3049125793724254
0.25,2,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,-5.924078738343772
0.25,2,0.25,0.015625,64,5.859375E-5,2.34375E-4,-10.363619809439728
0.25,2,0.25,0.03125,64,1.171875E-4,4.6875E-4,-17.265685836246014
0.25,2,0.25,0.0625,64,2.34375E-4,9.375E-4,-27.078281212350355
0.25,2,0.25,0.125,64,4.6875E-4,0.001875,-39.16868032415727
0.25,2,0.25,0.25,64,9.375E-4,0.00375,-55.62375239553619
0.25,2,0.25,0.5,64,0.001875,0.0075,-85.18357978750684
0.25,2,0.25,1,64,0.00375,0.015,-150.3033959211794
0.25,2,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-12.827645716839353
0.25,2,0.5,0.0078125,64,5.859375E-5,1.171875E-4,-23.06507847400603
0.25,2,0.5,0.015625,64,1.171875E-4,2.34375E-4,-40.28649025336571
0.25,2,0.5,0.03125,64,2.34375E-4,4.6875E-4,-69.21612182800435
0.25,2,0.5,0.0625,64,4.6875E-4,9.375E-4,-117.47761454842373
0.25,2,0.5,0.125,64,9.375E-4,0.001875,-196.85657746450096
0.25,2,0.5,0.25,64,0.001875,0.00375,-321.70883715611035
0.25,2,0.5,0.5,64,0.00375,0.0075,-497.91042911417935
0.25,2,0.5,1,64,0.0075,0.015,-710.1515079631021
0.25,2,1,0.00390625,64,5.859375E-5,5.859375E-5,-30.191852072855784
0.25,2,1,0.0078125,64,1.171875E-4,1.171875E-4,-53.44224136319038
0.25,2,1,0.015625,64,2.34375E-4,2.34375E-4,-93.06362398765118
0.25,2,1,0.03125,64,4.6875E-4,4.6875E-4,-161.38704358586074
0.25,2,1,0.0625,64,9.375E-4,9.375E-4,-279.9220352677869
0.25,2,1,0.125,64,0.001875,0.001875,-475.2989316543428
0.25,2,1,0.25,64,0.00375,0.00375,-763.1082821387934
0.25,2,1,0.5,64,0.0075,0.0075,-1109.523411962252
0.25,2,1,1,64,0.015,0.015,-1414.2195382046425
0.5,1,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,24.723280379673426
0.5,1,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,44.601553560602895
0.5,1,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,78.8221464678785
0.5,1,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,138.78504080731975
0.5,1,0.03125,0.0625,64,2.9296875E-5,9.375E-4,245.7029213620452
0.5,1,0.03125,0.125,64,5.859375E-5,0.001875,432.7458035010661
0.5,1,0.03125,0.25,64,1.171875E-4,0.00375,737.2698131529427
0.5,1,0.03125,0.5,64,2.34375E-4,0.0075,1175.2848295819579
0.5,1,0.03125,1,64,4.6875E-4,0.015,1696.7437195422247
0.5,1,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,23.822225088308983
0.5,1,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,42.86048825620607
0.5,1,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,75.57202888545314
0.5,1,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,132.73602917525517
0.5,1,0.0625,0.0625,64,5.859375E-5,9.375E-4,234.4656294879268
0.5,1,0.0625,0.125,64,1.171875E-4,0.001875,412.3367739963542
0.5,1,0.0625,0.25,64,2.34375E-4,0.00375,701.3098775764603
0.5,1,0.0625,0.5,64,4.6875E-4,0.0075,1113.1999233785805
0.5,1,0.0625,1,64,9.375E-4,0.015,1589.6361274198107
0.5,1,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,22.018242780987293
0.5,1,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,39.4803010205266
0.5,1,0.125,0.015625,64,2.9296875E-5,2.34375E-4,69.35741587149052
0.5,1,0.125,0.03125,64,5.859375E-5,4.6875E-4,121.36388479095419
0.5,1,0.125,0.0625,64,1.171875E-4,9.375E-4,213.92536727663608
0.5,1,0.125,0.125,64,2.34375E-4,0.001875,376.0245289617486
0.5,1,0.125,0.25,64,4.6875E-4,0.00375,638.1491943895744
0.5,1,0.125,0.5,64,9.375E-4,0.0075,1003.1609996350707
0.5,1,0.125,1,64,0.001875,0.015,1400.1514617566704
0.5,1,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,18.54231236802525
0.5,1,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,33.058617638112786
0.5,1,0.25,0.015625,64,5.859375E-5,2.34375E-4,57.744008230581606
0.5,1,0.25,0.03125,64,1.171875E-4,4.6875E-4,100.69065430738692
0.5,1,0.25,0.0625,64,2.34375E-4,9.375E-4,177.45150890574553
0.5,1,0.25,0.125,64,4.6875E-4,0.001875,312.2491343442649
0.5,1,0.25,0.25,64,9.375E-4,0.00375,525.9969091321368
0.5,1,0.25,0.5,64,0.001875,0.0075,808.6418064419959
0.5,1,0.25,1,64,0.00375,0.015,1082.3740232369341
0.5,1,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,11.985752472913646
0.5,1,0.5,0.0078125,64,5.859375E-5,1.171875E-4,21.194913617216997
0.5,1,0.5,0.015625,64,1.171875E-4,2.34375E-4,36.74731623675541
0.5,1,0.5,0.03125,64,2.34375E-4,4.6875E-4,64.04069099105348
0.5,1,0.5,0.0625,64,4.6875E-4,9.375E-4,113.44032109346752
0.5,1,0.5,0.125,64,9.375E-4,0.001875,199.07795433146123
0.5,1,0.5,0.25,64,0.001875,0.00375,328.08295420031044
0.5,1,0.5,0.5,64,0.00375,0.0075,483.91329420849337
0.5,1,0.5,1,64,0.0075,0.015,604.1731297719004
0.5,1,1,0.00390625,64,5.859375E-5,5.859375E-5,0.014880562933640817
0.5,1,1,0.0078125,64,1.171875E-4,1.171875E-4,-0.021825342359416577
0.5,1,1,0.015625,64,2.34375E-4,2.34375E-4,-0.011419794151652951
0.5,1,1,0.03125,64,4.6875E-4,4.6875E-4,-0.027472601021141685
0.5,1,1,0.0625,64,9.375E-4,9.375E-4,-0.03105111164163432
0.5,1,1,0.125,64,0.001875,0.001875,-0.040539370595929825
0.5,1,1,0.25,64,0.00375,0.00375,-0.040809555742768566
0.5,1,1,0.5,64,0.0075,0.0075,-0.037914089752007385
0.5,1,1,1,64,0.015,0.015,-0.09042876202863681
0.5,2,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,13.478030168540158
0.5,2,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,25.351766319483062
0.5,2,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,46.951842154823076
0.5,2,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,86.4598295419961
0.5,2,0.03125,0.0625,64,2.9296875E-5,9.375E-4,159.49321494830903
0.5,2,0.03125,0.125,64,5.859375E-5,0.001875,292.6131261919064
0.5,2,0.03125,0.25,64,1.171875E-4,0.00375,522.4662047811084
0.5,2,0.03125,0.5,64,2.34375E-4,0.0075,880.7372465094105
0.5,2,0.03125,1,64,4.6875E-4,0.015,1352.139318560828
0.5,2,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,12.521242260117333
0.5,2,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,23.495864946196292
0.5,2,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,43.43292381625302
0.5,2,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,79.95329111939617
0.5,2,0.0625,0.0625,64,5.859375E-5,9.375E-4,147.64275181722456
0.5,2,0.0625,0.125,64,1.171875E-4,0.001875,271.7498409993599
0.5,2,0.0625,0.25,64,2.34375E-4,0.00375,486.45288320792025
0.5,2,0.0625,0.5,64,4.6875E-4,0.0075,818.6543913006508
0.5,2,0.0625,1,64,9.375E-4,0.015,1243.9652413443187
0.5,2,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,10.646560603615399
0.5,2,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,19.93119950265821
0.5,2,0.125,0.015625,64,2.9296875E-5,2.34375E-4,36.8576992746551
0.5,2,0.125,0.03125,64,5.859375E-5,4.6875E-4,68.03006556022073
0.5,2,0.125,0.0625,64,1.171875E-4,9.375E-4,126.69952936899463
0.5,2,0.125,0.125,64,2.34375E-4,0.001875,235.53176692610765
0.5,2,0.125,0.25,64,4.6875E-4,0.00375,423.68390602283586
0.5,2,0.125,0.5,64,9.375E-4,0.0075,708.3884754357412
0.5,2,0.125,1,64,0.001875,0.015,1053.7013707006568
0.5,2,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,7.059767427495899
0.5,2,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,13.294746028752257
0.5,2,0.25,0.015625,64,5.859375E-5,2.34375E-4,24.847835164310375
0.5,2,0.25,0.03125,64,1.171875E-4,4.6875E-4,47.03620597127457
0.5,2,0.25,0.0625,64,2.34375E-4,9.375E-4,90.36690055834335
0.5,2,0.25,0.125,64,4.6875E-4,0.001875,172.43192849068566
0.5,2,0.25,0.25,64,9.375E-4,0.00375,312.18983386920723
0.5,2,0.25,0.5,64,0.001875,0.0075,514.5943523061519
0.5,2,0.25,1,64,0.00375,0.015,739.1027494628813
0.5,2,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,0.42506289620634163
0.5,2,0.5,0.0078125,64,5.859375E-5,1.171875E-4,1.2432483098662976
0.5,2,0.5,0.015625,64,1.171875E-4,2.34375E-4,3.752748688449601
0.5,2,0.5,0.03125,64,2.34375E-4,4.6875E-4,10.634652245022457
0.5,2,0.5,0.0625,64,4.6875E-4,9.375E-4,27.12734752159519
0.5,2,0.5,0.125,64,9.375E-4,0.001875,60.38969797397237
0.5,2,0.5,0.25,64,0.001875,0.00375,116.35821902502457
0.5,2,0.5,0.5,64,0.00375,0.0075,194.67511703762182
0.5,2,0.5,1,64,0.0075,0.015,276.5510887504095
0.5,2,1,0.00390625,64,5.859375E-5,5.859375E-5,-11.564679765136674
0.5,2,1,0.0078125,64,1.171875E-4,1.171875E-4,-19.827382267385005
0.5,2,1,0.015625,64,2.34375E-4,2.34375E-4,-32.701599907014796
0.5,2,1,0.03125,64,4.6875E-4,4.6875E-4,-52.72570258474513
0.5,2,1,0.0625,64,9.375E-4,9.375E-4,-85.1426889355377
0.5,2,1,0.125,64,0.001875,0.001875,-136.01658340939042
0.5,2,1,0.25,64,0.00375,0.00375,-206.01051309959502
0.5,2,1,0.5,64,0.0075,0.0075,-273.6908525057024
0.5,2,1,1,64,0.015,0.015,-295.41146759729907
0.75,1,0.03125,0.00390625,1.8310546875E-6,64,5.859375E-5,37.89531908890332
0.75,1,0.03125,0.0078125,3.662109375E-6,64,1.171875E-4,68.39938004120486
0.75,1,0.03125,0.015625,7.32421875E-6,64,2.34375E-4,120.98066432660741
0.75,1,0.03125,0.03125,1.46484375E-5,64,4.6875E-4,213.27675124107418
0.75,1,0.03125,0.0625,2.9296875E-5,64,9.375E-4,378.02329520335866
0.75,1,0.03125,0.125,5.859375E-5,64,0.001875,666.4470347460865
0.75,1,0.03125,0.25,1.171875E-4,64,0.00375,1136.326004775557
0.75,1,0.03125,0.5,2.34375E-4,64,0.0075,1813.7335868990515
0.75,1,0.03125,1,4.6875E-4,64,0.015,2626.775854932912
0.75,1,0.0625,0.00390625,3.662109375E-6,64,5.859375E-5,37.356988806497384
0.75,1,0.0625,0.0078125,7.32421875E-6,64,1.171875E-4,67.26481063245805
0.75,1,0.0625,0.015625,1.46484375E-5,64,2.34375E-4,118.78536781895528
0.75,1,0.0625,0.03125,2.9296875E-5,64,4.6875E-4,209.05553216085562
0.75,1,0.0625,0.0625,5.859375E-5,64,9.375E-4,370.0707928405833
0.75,1,0.0625,0.125,1.171875E-4,64,0.001875,651.6668173540687
0.75,1,0.0625,0.25,2.34375E-4,64,0.00375,1109.1658671534274
0.75,1,0.0625,0.5,4.6875E-4,64,0.0075,1763.494938647794
0.75,1,0.0625,1,9.375E-4,64,0.015,2532.4361255686235
0.75,1,0.125,0.00390625,7.32421875E-6,64,5.859375E-5,36.24881950379586
0.75,1,0.125,0.0078125,1.46484375E-5,64,1.171875E-4,65.08111360116666
0.75,1,0.125,0.015625,2.9296875E-5,64,2.34375E-4,114.61478652064066
0.75,1,0.125,0.03125,5.859375E-5,64,4.6875E-4,201.3424146765502
0.75,1,0.125,0.0625,1.171875E-4,64,9.375E-4,356.07712123643273
0.75,1,0.125,0.125,2.34375E-4,64,0.001875,626.5499449990901
0.75,1,0.125,0.25,4.6875E-4,64,0.00375,1063.2483326066695
0.75,1,0.125,0.5,9.375E-4,64,0.0075,1676.2967824736345
0.75,1,0.125,1,0.001875,64,0.015,2367.4768798293453
0.75,1,0.25,0.00390625,1.46484375E-5,64,5.859375E-5,34.12624748625399
0.75,1,0.25,0.0078125,2.9296875E-5,64,1.171875E-4,60.968433707314134
0.75,1,0.25,0.015625,5.859375E-5,64,2.34375E-4,107.05870923896845
0.75,1,0.25,0.03125,1.171875E-4,64,4.6875E-4,187.91581005165452
0.75,1,0.25,0.0625,2.34375E-4,64,9.375E-4,332.5863985511349
0.75,1,0.25,0.125,4.6875E-4,64,0.001875,584.6215983134713
0.75,1,0.25,0.25,9.375E-4,64,0.00375,984.2389404055135
0.75,1,0.25,0.5,0.001875,64,0.0075,1524.832607954648
0.75,1,0.25,1,0.00375,64,0.015,2094.615950233386
0.75,1,0.5,0.00390625,2.9296875E-5,64,5.859375E-5,30.15471061004257
0.75,1,0.5,0.0078125,5.859375E-5,64,1.171875E-4,53.6203628596637
