A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0,2,0.5,0.015625,32,1.171875E-4,2.34375E-4,-167.10268022818508
0,2,0.5,0.03125,32,2.34375E-4,4.6875E-4,-216.30173682510127
0,2,0.5,0.0625,32,4.6875E-4,9.375E-4,-311.4175350631429
0,2,0.5,0.125,32,9.375E-4,0.001875,-491.50295167165973
0,2,0.5,0.25,32,0.001875,0.00375,-793.4472608918493
0,2,0.5,0.5,32,0.00375,0.0075,-1225.3256220730425
0,2,0.5,1,32,0.0075,0.015,-1733.773761806505
0,2,1,0.00390625,32,5.859375E-5,5.859375E-5,-132.29449241372475
0,2,1,0.0078125,32,1.171875E-4,1.171875E-4,-169.171790469316
0,2,1,0.015625,32,2.34375E-4,2.34375E-4,-223.99907501695404
0,2,1,0.03125,32,4.6875E-4,4.6875E-4,-324.39528156519486
0,2,1,0.0625,32,9.375E-4,9.375E-4,-515.3123663557557
0,2,1,0.125,32,0.001875,0.001875,-851.1862688663454
0,2,1,0.25,32,0.00375,0.00375,-1356.61590767065
0,2,1,0.5,32,0.0075,0.0075,-1983.8473871120964
0,2,1,1,32,0.015,0.015,-2573.654867181955
0,3,0.03125,0.00390625,32,1.8310546875E-6,5.859375E-5,-72.82317141221571
0,3,0.03125,0.0078125,32,3.662109375E-6,1.171875E-4,-86.72402592441911
0,3,0.03125,0.015625,32,7.32421875E-6,2.34375E-4,-95.20212695929138
0,3,0.03125,0.03125,32,1.46484375E-5,4.6875E-4,-102.28445566350172
0,3,0.03125,0.0625,32,2.9296875E-5,9.375E-4,-108.3182251081712
0,3,0.03125,0.125,32,5.859375E-5,0.001875,-119.47699699170145
0,3,0.03125,0.25,32,1.171875E-4,0.00375,-138.27956436852062
0,3,0.03125,0.5,32,2.34375E-4,0.0075,-181.67161980338557
0,3,0.03125,1,32,4.6875E-4,0.015,-252.3985635618639
0,3,0.0625,0.00390625,32,3.662109375E-6,5.859375E-5,-75.86293218054055
0,3,0.0625,0.0078125,32,7.32421875E-6,1.171875E-4,-91.4759327523642
0,3,0.0625,0.015625,32,1.46484375E-5,2.34375E-4,-102.81609609738521
0,3,0.0625,0.03125,32,2.9296875E-5,4.6875E-4,-114.07381180363905
0,3,0.0625,0.0625,32,5.859375E-5,9.375E-4,-127.21643350966127
0,3,0.0625,0.125,32,1.171875E-4,0.001875,-150.4523779728425
0,3,0.0625,0.25,32,2.34375E-4,0.00375,-191.853414660571
0,3,0.0625,0.5,32,4.6875E-4,0.0075,-270.1833372207585
0,3,0.0625,1,32,9.375E-4,0.015,-401.9066338458054
0,3,0.125,0.00390625,32,7.32421875E-6,5.859375E-5,-81.53177879799807
0,3,0.125,0.0078125,32,1.46484375E-5,1.171875E-4,-99.60034701317863
0,3,0.125,0.015625,32,2.9296875E-5,2.34375E-4,-115.01947995851123
0,3,0.125,0.03125,32,5.859375E-5,4.6875E-4,-133.13216715352635
0,3,0.125,0.0625,32,1.171875E-4,9.375E-4,-158.29783613581458
0,3,0.125,0.125,32,2.34375E-4,0.001875,-204.86348276755325
0,3,0.125,0.25,32,4.6875E-4,0.00375,-289.70817464150923
0,3,0.125,0.5,32,9.375E-4,0.0075,-441.78903525851933
0,3,0.125,1,32,0.001875,0.015,-678.150113829145
0,3,0.25,0.00390625,32,1.46484375E-5,5.859375E-5,-91.33694862441527
0,3,0.25,0.0078125,32,2.9296875E-5,1.171875E-4,-112.91386005407459
0,3,0.25,0.015625,32,5.859375E-5,2.34375E-4,-134.86201439854779
0,3,0.25,0.03125,32,1.171875E-4,4.6875E-4,-164.52798521090088
0,3,0.25,0.0625,32,2.34375E-4,9.375E-4,-213.46789701478286
0,3,0.25,0.125,32,4.6875E-4,0.001875,-307.4320924336273
0,3,0.25,0.25,32,9.375E-4,0.00375,-478.06021692032414
0,3,0.25,0.5,32,0.001875,0.0075,-755.0323882505193
0,3,0.25,1,32,0.00375,0.015,-1138.0331803286244
0,3,0.5,0.00390625,32,2.9296875E-5,5.859375E-5,-106.69869573351966
0,3,0.5,0.0078125,32,5.859375E-5,1.171875E-4,-133.99945997441213
0,3,0.5,0.015625,32,1.171875E-4,2.34375E-4,-167.8359198576716
0,3,0.5,0.03125,32,2.34375E-4,4.6875E-4,-220.9648450506855
0,3,0.5,0.0625,32,4.6875E-4,9.375E-4,-320.4037917443468
0,3,0.5,0.125,32,9.375E-4,0.001875,-506.5063446474255
0,3,0.5,0.25,32,0.001875,0.00375,-821.435990344828
0,3,0.5,0.5,32,0.00375,0.0075,-1278.9877360337857
0,3,0.5,1,32,0.0075,0.015,-1816.308780525516
0,3,1,0.00390625,32,5.859375E-5,5.859375E-5,-130.7504829294414
0,3,1,0.0078125,32,1.171875E-4,1.171875E-4,-169.22092858063468
0,3,1,0.015625,32,2.34375E-4,2.34375E-4,-226.71109374614724
0,3,1,0.03125,32,4.6875E-4,4.6875E-4,-330.77251888112795
0,3,1,0.0625,32,9.375E-4,9.375E-4,-526.433568580584
0,3,1,0.125,32,0.001875,0.001875,-870.9771827265847
0,3,1,0.25,32,0.00375,0.00375,-1394.410411665491
0,3,1,0.5,32,0.0075,0.0075,-2050.449242605969
0,3,1,1,32,0.015,0.015,-2663.3982629058673
0,5,0.03125,0.00390625,32,1.8310546875E-6,5.859375E-5,-59.87508045212306
0,5,0.03125,0.0078125,32,3.662109375E-6,1.171875E-4,-73.14798886657685
0,5,0.03125,0.015625,32,7.32421875E-6,2.34375E-4,-82.2831711999553
0,5,0.03125,0.03125,32,1.46484375E-5,4.6875E-4,-92.51783628760828
0,5,0.03125,0.0625,32,2.9296875E-5,9.375E-4,-103.17851873216293
0,5,0.03125,0.125,32,5.859375E-5,0.001875,-118.98202358298484
0,5,0.03125,0.25,32,1.171875E-4,0.00375,-142.5820324957307
0,5,0.03125,0.5,32,2.34375E-4,0.0075,-192.31726718426899
0,5,0.03125,1,32,4.6875E-4,0.015,-273.56399292126605
0,5,0.0625,0.00390625,32,3.662109375E-6,5.859375E-5,-64.11020304634636
0,5,0.0625,0.0078125,32,7.32421875E-6,1.171875E-4,-79.79650530297769
0,5,0.0625,0.015625,32,1.46484375E-5,2.34375E-4,-92.58601973254514
0,5,0.0625,0.03125,32,2.9296875E-5,4.6875E-4,-107.58123847929875
0,5,0.0625,0.0625,32,5.859375E-5,9.375E-4,-125.68237375690651
0,5,0.0625,0.125,32,1.171875E-4,0.001875,-153.7125109867526
0,5,0.0625,0.25,32,2.34375E-4,0.00375,-200.4071260115673
0,5,0.0625,0.5,32,4.6875E-4,0.0075,-287.2573410927121
0,5,0.0625,1,32,9.375E-4,0.015,-436.24160580384915
0,5,0.125,0.00390625,32,7.32421875E-6,5.859375E-5,-71.63645742260135
0,5,0.125,0.0078125,32,1.46484375E-5,1.171875E-4,-90.54910242271441
0,5,0.125,0.015625,32,2.9296875E-5,2.34375E-4,-107.95583784858951
0,5,0.125,0.03125,32,5.859375E-5,4.6875E-4,-130.12287108884348
0,5,0.125,0.0625,32,1.171875E-4,9.375E-4,-160.24315825069507
0,5,0.125,0.125,32,2.34375E-4,0.001875,-211.697330820554
0,5,0.125,0.25,32,4.6875E-4,0.00375,-302.92624770298585
0,5,0.125,0.5,32,9.375E-4,0.0075,-469.2354328713275
0,5,0.125,1,32,0.001875,0.015,-732.3844497676106
0,5,0.25,0.00390625,32,1.46484375E-5,5.859375E-5,-83.96376439641404
0,5,0.25,0.0078125,32,2.9296875E-5,1.171875E-4,-106.87334176285052
0,5,0.25,0.015625,32,5.859375E-5,2.34375E-4,-130.9759691338108
0,5,0.25,0.03125,32,1.171875E-4,4.6875E-4,-164.70676432065864
0,5,0.25,0.0625,32,2.34375E-4,9.375E-4,-218.44182595637284
0,5,0.25,0.125,32,4.6875E-4,0.001875,-317.5389993936417
0,5,0.25,0.25,32,9.375E-4,0.00375,-498.12344485209576
0,5,0.25,0.5,32,0.001875,0.0075,-797.1833023528272
0,5,0.25,1,32,0.00375,0.015,-1217.187297753997
0,5,0.5,0.00390625,32,2.9296875E-5,5.859375E-5,-102.04179380616043
0,5,0.5,0.0078125,32,5.859375E-5,1.171875E-4,-130.68401057995527
0,5,0.5,0.015625,32,1.171875E-4,2.34375E-4,-166.83097162570897
0,5,0.5,0.03125,32,2.34375E-4,4.6875E-4,-223.82777636232493
0,5,0.5,0.0625,32,4.6875E-4,9.375E-4,-327.9108957600521
0,5,0.5,0.125,32,9.375E-4,0.001875,-520.6888036923177
0,5,0.5,0.25,32,0.001875,0.00375,-850.3567027447036
0,5,0.5,0.5,32,0.00375,0.0075,-1339.0247726017913
0,5,0.5,1,32,0.0075,0.015,-1918.0825438889856
0,5,1,0.00390625,32,5.859375E-5,5.859375E-5,-128.41898069172083
0,5,1,0.0078125,32,1.171875E-4,1.171875E-4,-168.1680836129481
0,5,1,0.015625,32,2.34375E-4,2.34375E-4,-227.9680705972449
0,5,1,0.03125,32,4.6875E-4,4.6875E-4,-335.5782115648198
0,5,1,0.0625,32,9.375E-4,9.375E-4,-536.1586586752289
0,5,1,0.125,32,0.001875,0.001875,-889.9019160766507
0,5,1,0.25,32,0.00375,0.00375,-1433.3231781287614
0,5,1,0.5,32,0.0075,0.0075,-2124.7482360721697
0,5,1,1,32,0.015,0.015,-2775.4265351079416
0,7,0.03125,0.00390625,32,1.8310546875E-6,5.859375E-5,-51.41394449178574
0,7,0.03125,0.0078125,32,3.662109375E-6,1.171875E-4,-64.09241952159395
0,7,0.03125,0.015625,32,7.32421875E-6,2.34375E-4,-73.62584322064127
0,7,0.03125,0.03125,32,1.46484375E-5,4.6875E-4,-85.59199827162905
0,7,0.03125,0.0625,32,2.9296875E-5,9.375E-4,-99.04687325549872
0,7,0.03125,0.125,32,5.859375E-5,0.001875,-117.68861969667097
0,7,0.03125,0.25,32,1.171875E-4,0.00375,-144.35468592275103
0,7,0.03125,0.5,32,2.34375E-4,0.0075,-197.8599172880457
0,7,0.03125,1,32,4.6875E-4,0.015,-285.79002757676443
0,7,0.0625,0.00390625,32,3.662109375E-6,5.859375E-5,-56.50950923946459
0,7,0.0625,0.0078125,32,7.32421875E-6,1.171875E-4,-72.12164650246208
0,7,0.0625,0.015625,32,1.46484375E-5,2.34375E-4,-85.76851204929807
0,7,0.0625,0.03125,32,2.9296875E-5,4.6875E-4,-102.80497080518258
0,7,0.0625,0.0625,32,5.859375E-5,9.375E-4,-123.70623296624987
0,7,0.0625,0.125,32,1.171875E-4,0.001875,-154.53821633343642
0,7,0.0625,0.25,32,2.34375E-4,0.00375,-204.45767772532548
0,7,0.0625,0.5,32,4.6875E-4,0.0075,-296.4277229599332
0,7,0.0625,1,32,9.375E-4,0.015,-456.44409055804925
0,7,0.125,0.00390625,32,7.32421875E-6,5.859375E-5,-65.34751513061883
0,7,0.125,0.0078125,32,1.46484375E-5,1.171875E-4,-84.69563115041112
0,7,0.125,0.015625,32,2.9296875E-5,2.34375E-4,-103.1889362415902
0,7,0.125,0.03125,32,5.859375E-5,4.6875E-4,-127.4730769434689
0,7,0.125,0.0625,32,1.171875E-4,9.375E-4,-160.27222301141245
0,7,0.125,0.125,32,2.34375E-4,0.001875,-214.5131227772975
0,7,0.125,0.25,32,4.6875E-4,0.00375,-309.5238353980065
0,7,0.125,0.5,32,9.375E-4,0.0075,-484.2266063661703
0,7,0.125,1,32,0.001875,0.015,-764.5405534239823
0,7,0.25,0.00390625,32,1.46484375E-5,5.859375E-5,-79.37785268555483
0,7,0.25,0.0078125,32,2.9296875E-5,1.171875E-4,-102.98073980803869
0,7,0.25,0.015625,32,5.859375E-5,2.34375E-4,-128.14344182691644
0,7,0.25,0.03125,32,1.171875E-4,4.6875E-4,-163.9216962697456
0,7,0.25,0.0625,32,2.34375E-4,9.375E-4,-220.1896769396551
0,7,0.25,0.125,32,4.6875E-4,0.001875,-322.14964432511454
0,7,0.25,0.25,32,9.375E-4,0.00375,-508.3719604826715
0,7,0.25,0.5,32,0.001875,0.0075,-820.2495315147019
0,7,0.25,1,32,0.00375,0.015,-1264.2229450302796
0,7,0.5,0.00390625,32,2.9296875E-5,5.859375E-5,-99.17592669421228
0,7,0.5,0.0078125,32,5.859375E-5,1.171875E-4,-128.4439920896429
0,7,0.5,0.015625,32,1.171875E-4,2.34375E-4,-165.66774172812012
0,7,0.5,0.03125,32,2.34375E-4,4.6875E-4,-224.56815114487222
0,7,0.5,0.0625,32,4.6875E-4,9.375E-4,-331.0839241913542
0,7,0.5,0.125,32,9.375E-4,0.001875,-527.4325027659074
0,7,0.5,0.25,32,0.001875,0.00375,-865.1117904543644
0,7,0.5,0.5,32,0.00375,0.0075,-1371.7326883676158
0,7,0.5,1,32,0.0075,0.015,-1978.876162739346
0,7,1,0.00390625,32,5.859375E-5,5.859375E-5,-126.94197597648184
0,7,1,0.0078125,32,1.171875E-4,1.171875E-4,-167.22986586225534
0,7,1,0.015625,32,2.34375E-4,2.34375E-4,-228.06635096381507
0,7,1,0.03125,32,4.6875E-4,4.6875E-4,-337.4027788495629
0,7,1,0.0625,32,9.375E-4,9.375E-4,-540.4775824474987
0,7,1,0.125,32,0.001875,0.001875,-898.9527089261946
0,7,1,0.25,32,0.00375,0.00375,-1453.0129531534883
0,7,1,0.5,32,0.0075,0.0075,-2165.0934568941348
0,7,1,1,32,0.015,0.015,-2843.1347224735646
0,10,0.03125,0.00390625,32,1.8310546875E-6,5.859375E-5,-43.15208806315319
0,10,0.03125,0.0078125,32,3.662109375E-6,1.171875E-4,-55.1897485674381
0,10,0.03125,0.015625,32,7.32421875E-6,2.34375E-4,-65.18252463971598
0,10,0.03125,0.03125,32,1.46484375E-5,4.6875E-4,-78.67779940796052
0,10,0.03125,0.0625,32,2.9296875E-5,9.375E-4,-94.710459228861
0,10,0.03125,0.125,32,5.859375E-5,0.001875,-115.9476590624281
0,10,0.03125,0.25,32,1.171875E-4,0.00375,-145.51891982610368
0,10,0.03125,0.5,32,2.34375E-4,0.0075,-202.47461644124778
0,10,0.03125,1,32,4.6875E-4,0.015,-296.87650694589036
0,10,0.0625,0.00390625,32,3.662109375E-6,5.859375E-5,-49.1500366599322
0,10,0.0625,0.0078125,32,7.32421875E-6,1.171875E-4,-64.67343013361125
0,10,0.0625,0.015625,32,1.46484375E-5,2.34375E-4,-79.17567279230983
0,10,0.0625,0.03125,32,2.9296875E-5,4.6875E-4,-97.99267119254883
0,10,0.0625,0.0625,32,5.859375E-5,9.375E-4,-121.34416063680604
0,10,0.0625,0.125,32,1.171875E-4,0.001875,-154.6737477047585
0,10,0.0625,0.25,32,2.34375E-4,0.00375,-207.5850808589034
0,10,0.0625,0.5,32,4.6875E-4,0.0075,-304.2914200515385
0,10,0.0625,1,32,9.375E-4,0.015,-474.9713198839077
0,10,0.125,0.00390625,32,7.32421875E-6,5.859375E-5,-59.343840450114946
0,10,0.125,0.0078125,32,1.46484375E-5,1.171875E-4,-79.10060746146335
0,10,0.125,0.015625,32,2.9296875E-5,2.34375E-4,-98.5839278373179
0,10,0.125,0.03125,32,5.859375E-5,4.6875E-4,-124.64620308662094
0,10,0.125,0.0625,32,1.171875E-4,9.375E-4,-159.72449162412005
0,10,0.125,0.125,32,2.34375E-4,0.001875,-216.4306813691801
0,10,0.125,0.25,32,4.6875E-4,0.00375,-314.89350353102463
0,10,0.125,0.5,32,9.375E-4,0.0075,-497.21859023146794
0,10,0.125,1,32,0.001875,0.015,-794.1120216679926
0,10,0.25,0.00390625,32,1.46484375E-5,5.859375E-5,-75.07822921109454
0,10,0.25,0.0078125,32,2.9296875E-5,1.171875E-4,-99.2970613059897
0,10,0.25,0.015625,32,5.859375E-5,2.34375E-4,-125.34169407379446
0,10,0.25,0.03125,32,1.171875E-4,4.6875E-4,-162.79874397041752
0,10,0.25,0.0625,32,2.34375E-4,9.375E-4,-221.19767286837202
0,10,0.25,0.125,32,4.6875E-4,0.001875,-325.66264355265076
0,10,0.25,0.25,32,9.375E-4,0.00375,-516.8532836589962
0,10,0.25,0.5,32,0.001875,0.0075,-840.1967645115008
0,10,0.25,1,32,0.00375,0.015,-1307.5033087073575
0,10,0.5,0.00390625,32,2.9296875E-5,5.859375E-5,-96.52244835597925
0,10,0.5,0.0078125,32,5.859375E-5,1.171875E-4,-126.29558339514
0,10,0.5,0.015625,32,1.171875E-4,2.34375E-4,-164.37271274297797
0,10,0.5,0.03125,32,2.34375E-4,4.6875E-4,-224.81260425682507
0,10,0.5,0.0625,32,4.6875E-4,9.375E-4,-333.3710575701712
0,10,0.5,0.125,32,9.375E-4,0.001875,-532.7468762138662
0,10,0.5,0.25,32,0.001875,0.00375,-877.2636704300317
0,10,0.5,0.5,32,0.00375,0.0075,-1399.8892923300775
0,10,0.5,1,32,0.0075,0.015,-2035.0713250410315
0,10,1,0.00390625,32,5.859375E-5,5.859375E-5,-125.56571737577397
0,10,1,0.0078125,32,1.171875E-4,1.171875E-4,-166.24949553694182
0,10,1,0.015625,32,2.34375E-4,2.34375E-4,-227.88029716623262
0,10,1,0.03125,32,4.6875E-4,4.6875E-4,-338.60386341272465
0,10,1,0.0625,32,9.375E-4,9.375E-4,-543.7220235157563
0,10,1,0.125,32,0.001875,0.001875,-906.0893560508159
0,10,1,0.25,32,0.00375,0.00375,-1469.0766985680993
0,10,1,0.5,32,0.0075,0.0075,-2199.7384640883756
0,10,1,1,32,0.015,0.015,-2906.305089596234
0.25,1,0.03125,0.00390625,32,1.8310546875E-6,5.859375E-5,-61.350686040336996
0.25,1,0.03125,0.0078125,32,3.662109375E-6,1.171875E-4,-62.22064343272153
0.25,1,0.03125,0.015625,32,7.32421875E-6,2.34375E-4,-49.85953176255449
0.25,1,0.03125,0.03125,32,1.46484375E-5,4.6875E-4,-18.502038870915836
0.25,1,0.03125,0.0625,32,2.9296875E-5,9.375E-4,39.993971288118736
0.25,1,0.03125,0.125,32,5.859375E-5,0.001875,137.11899999980494
0.25,1,0.03125,0.25,32,1.171875E-4,0.00375,290.9540509312354
0.25,1,0.03125,0.5,32,2.34375E-4,0.0075,501.58967687065433
0.25,1,0.03125,1,32,4.6875E-4,0.015,744.2746899225424
0.25,1,0.0625,0.00390625,32,3.662109375E-6,5.859375E-5,-62.39041718848641
0.25,1,0.0625,0.0078125,32,7.32421875E-6,1.171875E-4,-63.849053048388825
0.25,1,0.0625,0.015625,32,1.46484375E-5,2.34375E-4,-52.463078589148736
0.25,1,0.0625,0.03125,32,2.9296875E-5,4.6875E-4,-23.077196287212917
0.25,1,0.0625,0.0625,32,5.859375E-5,9.375E-4,31.61406402896256
0.25,1,0.0625,0.125,32,1.171875E-4,0.001875,120.57349629169326
0.25,1,0.0625,0.25,32,2.34375E-4,0.00375,257.7310705766247
0.25,1,0.0625,0.5,32,4.6875E-4,0.0075,440.54943515340244
0.25,1,0.0625,1,32,9.375E-4,0.015,634.1117598785434
0.25,1,0.125,0.00390625,32,7.32421875E-6,5.859375E-5,-64.6304391261167
0.25,1,0.125,0.0078125,32,1.46484375E-5,1.171875E-4,-66.97617286452835
0.25,1,0.125,0.015625,32,2.9296875E-5,2.34375E-4,-57.41160003598698
0.25,1,0.125,0.03125,32,5.859375E-5,4.6875E-4,-31.855452570523724
0.25,1,0.125,0.0625,32,1.171875E-4,9.375E-4,14.82757754362743
0.25,1,0.125,0.125,32,2.34375E-4,0.001875,86.4424191877808
0.25,1,0.125,0.25,32,4.6875E-4,0.00375,189.6136192963245
0.25,1,0.125,0.5,32,9.375E-4,0.0075,315.94063813445655
0.25,1,0.125,1,32,0.001875,0.015,422.39780220822917
0.25,1,0.25,0.00390625,32,1.46484375E-5,5.859375E-5,-68.99001293991486
0.25,1,0.25,0.0078125,32,2.9296875E-5,1.171875E-4,-73.03274084947068
0.25,1,0.25,0.015625,32,5.859375E-5,2.34375E-4,-67.28329992152541
0.25,1,0.25,0.03125,32,1.171875E-4,4.6875E-4,-49.401455775608845
0.25,1,0.25,0.0625,32,2.34375E-4,9.375E-4,-20.259467790157114
0.25,1,0.25,0.125,32,4.6875E-4,0.001875,14.535540778208372
0.25,1,0.25,0.25,32,9.375E-4,0.00375,52.356468906625416
0.25,1,0.25,0.5,32,0.001875,0.0075,80.35585530400523
0.25,1,0.25,1,32,0.00375,0.015,57.844576254171415
0.25,1,0.5,0.00390625,32,2.9296875E-5,5.859375E-5,-76.80484140537648
0.25,1,0.5,0.0078125,32,5.859375E-5,1.171875E-4,-84.57833753576712
0.25,1,0.5,0.015625,32,1.171875E-4,2.34375E-4,-86.68152856148284
0.25,1,0.5,0.03125,32,2.34375E-4,4.6875E-4,-85.99976553247551
0.25,1,0.5,0.0625,32,4.6875E-4,9.375E-4,-95.6615014292387
0.25,1,0.5,0.125,32,9.375E-4,0.001875,-131.47082309187599
