A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0,1,0.5,1,4,0.0075,0.015,-1968.9576568846164
0,1,1,0.00390625,4,5.859375E-5,5.859375E-5,-666.4625655910588
0,1,1,0.0078125,4,1.171875E-4,1.171875E-4,-805.3513600824267
0,1,1,0.015625,4,2.34375E-4,2.34375E-4,-936.6487654520424
0,1,1,0.03125,4,4.6875E-4,4.6875E-4,-1068.2648626234372
0,1,1,0.0625,4,9.375E-4,9.375E-4,-1227.8435752218825
0,1,1,0.125,4,0.001875,0.001875,-1437.3887000563948
0,1,1,0.25,4,0.00375,0.00375,-1763.8837523785628
0,1,1,0.5,4,0.0075,0.0075,-2254.719341255584
0,1,1,1,4,0.015,0.015,-2801.126870698434
0,2,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-440.3181420802675
0,2,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-562.6913012708692
0,2,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-670.9228680878866
0,2,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-748.6579951004553
0,2,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-813.3604322343191
0,2,0.03125,0.125,4,5.859375E-5,0.001875,-839.1278286361654
0,2,0.03125,0.25,4,1.171875E-4,0.00375,-828.225622025742
0,2,0.03125,0.5,4,2.34375E-4,0.0075,-811.9120931491797
0,2,0.03125,1,4,4.6875E-4,0.015,-825.807116861646
0,2,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-450.9902549153335
0,2,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-575.0946473048762
0,2,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-685.0505930879069
0,2,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-767.9080154559557
0,2,0.0625,0.0625,4,5.859375E-5,9.375E-4,-837.8676258398082
0,2,0.0625,0.125,4,1.171875E-4,0.001875,-876.194690258272
0,2,0.0625,0.25,4,2.34375E-4,0.00375,-878.8236320102588
0,2,0.0625,0.5,4,4.6875E-4,0.0075,-883.8485356080944
0,2,0.0625,1,4,9.375E-4,0.015,-934.0406832383746
0,2,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-465.3720001294565
0,2,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-594.5184982394417
0,2,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-707.2942777099915
0,2,0.125,0.03125,4,5.859375E-5,4.6875E-4,-799.6174604592752
0,2,0.125,0.0625,4,1.171875E-4,9.375E-4,-881.5788543240266
0,2,0.125,0.125,4,2.34375E-4,0.001875,-934.5378212171157
0,2,0.125,0.25,4,4.6875E-4,0.00375,-964.2369297825921
0,2,0.125,0.5,4,9.375E-4,0.0075,-1014.5655295019641
0,2,0.125,1,4,0.001875,0.015,-1141.601216579435
0,2,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-497.38698853054126
0,2,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-629.7622673124426
0,2,0.25,0.015625,4,5.859375E-5,2.34375E-4,-749.748003665688
0,2,0.25,0.03125,4,1.171875E-4,4.6875E-4,-853.4614352708314
0,2,0.25,0.0625,4,2.34375E-4,9.375E-4,-950.8361667193044
0,2,0.25,0.125,4,4.6875E-4,0.001875,-1032.235478049663
0,2,0.25,0.25,4,9.375E-4,0.00375,-1116.3766609036782
0,2,0.25,0.5,4,0.001875,0.0075,-1262.728591450355
0,2,0.25,1,4,0.00375,0.015,-1519.2716642284543
0,2,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-553.0280397261045
0,2,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-687.8432019041226
0,2,0.5,0.015625,4,1.171875E-4,2.34375E-4,-818.0110974315676
0,2,0.5,0.03125,4,2.34375E-4,4.6875E-4,-938.3030761527177
0,2,0.5,0.0625,4,4.6875E-4,9.375E-4,-1063.360608333102
0,2,0.5,0.125,4,9.375E-4,0.001875,-1207.6232364950565
0,2,0.5,0.25,4,0.001875,0.00375,-1400.6298114949504
0,2,0.5,0.5,4,0.00375,0.0075,-1707.6698471312604
0,2,0.5,1,4,0.0075,0.015,-2141.9082791278747
0,2,1,0.00390625,4,5.859375E-5,5.859375E-5,-632.1061404139134
0,2,1,0.0078125,4,1.171875E-4,1.171875E-4,-777.722825520083
0,2,1,0.015625,4,2.34375E-4,2.34375E-4,-919.6918741298243
0,2,1,0.03125,4,4.6875E-4,4.6875E-4,-1070.5364220021838
0,2,1,0.0625,4,9.375E-4,9.375E-4,-1263.3611698210887
0,2,1,0.125,4,0.001875,0.001875,-1521.9927589125675
0,2,1,0.25,4,0.00375,0.00375,-1901.4517716928522
0,2,1,0.5,4,0.0075,0.0075,-2431.3454894622637
0,2,1,1,4,0.015,0.015,-2979.358680980891
0,3,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-376.2600600082153
0,3,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-499.1334848821427
0,3,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-606.621220706841
0,3,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-683.9482677946869
0,3,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-756.6507942554326
0,3,0.03125,0.125,4,5.859375E-5,0.001875,-798.7954817957894
0,3,0.03125,0.25,4,1.171875E-4,0.00375,-812.7494737689066
0,3,0.03125,0.5,4,2.34375E-4,0.0075,-819.1232514048384
0,3,0.03125,1,4,4.6875E-4,0.015,-847.1469701212114
0,3,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-389.94195870030984
0,3,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-515.4787738700056
0,3,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-626.6546811815201
0,3,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-711.5830151061277
0,3,0.0625,0.0625,4,5.859375E-5,9.375E-4,-791.3179691043349
0,3,0.0625,0.125,4,1.171875E-4,0.001875,-848.7296072156246
0,3,0.0625,0.25,4,2.34375E-4,0.00375,-877.5615880784462
0,3,0.0625,0.5,4,4.6875E-4,0.0075,-906.9214491409809
0,3,0.0625,1,4,9.375E-4,0.015,-974.7148625700687
0,3,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-410.84221602662564
0,3,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-542.1044997483575
0,3,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-658.262216266181
0,3,0.125,0.03125,4,5.859375E-5,4.6875E-4,-754.7351453572707
0,3,0.125,0.0625,4,1.171875E-4,9.375E-4,-848.3221891639945
0,3,0.125,0.125,4,2.34375E-4,0.001875,-921.2544963371479
0,3,0.125,0.25,4,4.6875E-4,0.00375,-978.675896519326
0,3,0.125,0.5,4,9.375E-4,0.0075,-1055.7802115963534
0,3,0.125,1,4,0.001875,0.015,-1205.197705164493
0,3,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-451.56266883111834
0,3,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-587.9329244206677
0,3,0.25,0.015625,4,5.859375E-5,2.34375E-4,-712.3673100162925
0,3,0.25,0.03125,4,1.171875E-4,4.6875E-4,-821.8923674921648
0,3,0.25,0.0625,4,2.34375E-4,9.375E-4,-931.1724835986922
0,3,0.25,0.125,4,4.6875E-4,0.001875,-1033.6582729676725
0,3,0.25,0.25,4,9.375E-4,0.00375,-1147.1461998864474
0,3,0.25,0.5,4,0.001875,0.0075,-1323.9890760488213
0,3,0.25,1,4,0.00375,0.015,-1606.2886733167131
0,3,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-519.1811186116656
0,3,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-658.5313949386716
0,3,0.5,0.015625,4,1.171875E-4,2.34375E-4,-793.2875364007223
0,3,0.5,0.03125,4,2.34375E-4,4.6875E-4,-919.7125153238433
0,3,0.5,0.0625,4,4.6875E-4,9.375E-4,-1056.9008060392111
0,3,0.5,0.125,4,9.375E-4,0.001875,-1223.6636220139203
0,3,0.5,0.25,4,0.001875,0.00375,-1447.7600334954486
0,3,0.5,0.5,4,0.00375,0.0075,-1787.4188826142863
0,3,0.5,1,4,0.0075,0.015,-2246.3919889515537
0,3,1,0.00390625,4,5.859375E-5,5.859375E-5,-611.2762755549879
0,3,1,0.0078125,4,1.171875E-4,1.171875E-4,-760.1624513643212
0,3,1,0.015625,4,2.34375E-4,2.34375E-4,-905.5953295292129
0,3,1,0.03125,4,4.6875E-4,4.6875E-4,-1062.7976581284383
0,3,1,0.0625,4,9.375E-4,9.375E-4,-1269.0284367896156
0,3,1,0.125,4,0.001875,0.001875,-1551.0222623328013
0,3,1,0.25,4,0.00375,0.00375,-1961.745434366298
0,3,1,0.5,4,0.0075,0.0075,-2523.5301857994396
0,3,1,1,4,0.015,0.015,-3089.7473194481418
0,5,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-294.8705862596257
0,5,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-411.3605845145113
0,5,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-514.613779403735
0,5,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-590.0181858612254
0,5,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-670.3667393584276
0,5,0.03125,0.125,4,5.859375E-5,0.001875,-730.5776134965355
0,5,0.03125,0.25,4,1.171875E-4,0.00375,-775.8941248651993
0,5,0.03125,0.5,4,2.34375E-4,0.0075,-815.820401801276
0,5,0.03125,1,4,4.6875E-4,0.015,-869.5992587611502
0,5,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-312.91765085095426
0,5,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-434.37259279466093
0,5,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-545.0930923272348
0,5,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-632.0234849848374
0,5,0.0625,0.0625,4,5.859375E-5,9.375E-4,-721.8359978518059
0,5,0.0625,0.125,4,1.171875E-4,0.001875,-799.9227454804966
0,5,0.0625,0.25,4,2.34375E-4,0.00375,-860.32573654545
0,5,0.0625,0.5,4,4.6875E-4,0.0075,-924.0479775178283
0,5,0.0625,1,4,9.375E-4,0.015,-1021.2133836498936
0,5,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-342.76017403354933
0,5,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-472.4661249584775
0,5,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-591.9913460623059
0,5,0.125,0.03125,4,5.859375E-5,4.6875E-4,-693.2163666020051
0,5,0.125,0.0625,4,1.171875E-4,9.375E-4,-798.6234756451297
0,5,0.125,0.125,4,2.34375E-4,0.001875,-891.8414944621692
0,5,0.125,0.25,4,4.6875E-4,0.00375,-981.4478875302411
0,5,0.125,0.5,4,9.375E-4,0.0075,-1094.760250774093
0,5,0.125,1,4,0.001875,0.015,-1279.3606996203207
0,5,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-395.58257093871043
0,5,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-534.3147764684686
0,5,0.25,0.015625,4,5.859375E-5,2.34375E-4,-663.8728987599462
0,5,0.25,0.03125,4,1.171875E-4,4.6875E-4,-779.4319257729403
0,5,0.25,0.0625,4,2.34375E-4,9.375E-4,-899.6417914861368
0,5,0.25,0.125,4,4.6875E-4,0.001875,-1022.8263496072163
0,5,0.25,0.25,4,9.375E-4,0.00375,-1169.3295020360993
0,5,0.25,0.5,4,0.001875,0.0075,-1386.0683116089806
0,5,0.25,1,4,0.00375,0.015,-1708.3816231009844
0,5,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-479.12520236438183
0,5,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-622.5969727195634
0,5,0.5,0.015625,4,1.171875E-4,2.34375E-4,-762.385357944342
0,5,0.5,0.03125,4,2.34375E-4,4.6875E-4,-894.0039622952108
0,5,0.5,0.0625,4,4.6875E-4,9.375E-4,-1041.5810359860018
0,5,0.5,0.125,4,9.375E-4,0.001875,-1230.0413623693435
0,5,0.5,0.25,4,0.001875,0.00375,-1488.4686554413029
0,5,0.5,0.5,4,0.00375,0.0075,-1869.86597109699
0,5,0.5,1,4,0.0075,0.015,-2369.9117477471814
0,5,1,0.00390625,4,5.859375E-5,5.859375E-5,-587.3544719818369
0,5,1,0.0078125,4,1.171875E-4,1.171875E-4,-739.5298696057771
0,5,1,0.015625,4,2.34375E-4,2.34375E-4,-887.877694094198
0,5,1,0.03125,4,4.6875E-4,4.6875E-4,-1049.9178822414344
0,5,1,0.0625,4,9.375E-4,9.375E-4,-1267.6104334367328
0,5,1,0.125,4,0.001875,0.001875,-1571.863595825526
0,5,1,0.25,4,0.00375,0.00375,-2016.5309626822443
0,5,1,0.5,4,0.0075,0.0075,-2619.3409644612757
0,5,1,1,4,0.015,0.015,-3222.311797932203
0,7,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-245.27383887540162
0,7,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-353.64691093650674
0,7,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-452.54829095758737
0,7,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-527.0264429324735
0,7,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-611.7103218045654
0,7,0.03125,0.125,4,5.859375E-5,0.001875,-682.5193877912707
0,7,0.03125,0.25,4,1.171875E-4,0.00375,-746.6548670209276
0,7,0.03125,0.5,4,2.34375E-4,0.0075,-808.3370063376212
0,7,0.03125,1,4,4.6875E-4,0.015,-881.2266726027332
0,7,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-266.27116994397477
0,7,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-381.8056061299083
0,7,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-491.370327565877
0,7,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-580.1860480090263
0,7,0.0625,0.0625,4,5.859375E-5,9.375E-4,-675.8849964617207
0,7,0.0625,0.125,4,1.171875E-4,0.001875,-765.5055420180065
0,7,0.0625,0.25,4,2.34375E-4,0.00375,-843.9778450011124
0,7,0.0625,0.5,4,4.6875E-4,0.0075,-929.3556625946195
0,7,0.0625,1,4,9.375E-4,0.015,-1047.5240402762668
0,7,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-301.91126103985846
0,7,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-428.32735953648904
0,7,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-549.7459886525669
0,7,0.125,0.03125,4,5.859375E-5,4.6875E-4,-654.4327256452277
0,7,0.125,0.0625,4,1.171875E-4,9.375E-4,-766.3680013488274
0,7,0.125,0.125,4,2.34375E-4,0.001875,-870.016595602059
0,7,0.125,0.25,4,4.6875E-4,0.00375,-977.4611417229921
0,7,0.125,0.5,4,9.375E-4,0.0075,-1113.0152349576786
0,7,0.125,1,4,0.001875,0.015,-1322.0355395084462
0,7,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-362.637501038741
0,7,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-501.4427390085758
0,7,0.25,0.015625,4,5.859375E-5,2.34375E-4,-634.1730702647068
0,7,0.25,0.03125,4,1.171875E-4,4.6875E-4,-753.368956236973
0,7,0.25,0.0625,4,2.34375E-4,9.375E-4,-878.9089308299308
0,7,0.25,0.125,4,4.6875E-4,0.001875,-1012.32757506944
0,7,0.25,0.25,4,9.375E-4,0.00375,-1176.6796089972245
0,7,0.25,0.5,4,0.001875,0.0075,-1417.4513523082906
0,7,0.25,1,4,0.00375,0.015,-1767.2982511010505
0,7,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-456.1903089449909
0,7,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-601.4378621779822
0,7,0.5,0.015625,4,1.171875E-4,2.34375E-4,-744.1592442140034
0,7,0.5,0.03125,4,2.34375E-4,4.6875E-4,-878.2323208880532
0,7,0.5,0.0625,4,4.6875E-4,9.375E-4,-1030.451740994577
0,7,0.5,0.125,4,9.375E-4,0.001875,-1229.4437805818065
0,7,0.5,0.25,4,0.001875,0.00375,-1506.1943617903328
0,7,0.5,0.5,4,0.00375,0.0075,-1912.2986581934542
0,7,0.5,1,4,0.0075,0.015,-2441.504818743395
0,7,1,0.00390625,4,5.859375E-5,5.859375E-5,-573.9998389442865
0,7,1,0.0078125,4,1.171875E-4,1.171875E-4,-727.8269046230326
0,7,1,0.015625,4,2.34375E-4,2.34375E-4,-877.5022830981517
0,7,1,0.03125,4,4.6875E-4,4.6875E-4,-1041.499022866991
0,7,1,0.0625,4,9.375E-4,9.375E-4,-1264.2852393973076
0,7,1,0.125,4,0.001875,0.001875,-1579.2061875935283
0,7,1,0.25,4,0.00375,0.00375,-2041.735932266467
0,7,1,0.5,4,0.0075,0.0075,-2668.8005816260033
0,7,1,1,4,0.015,0.015,-3300.0371919331683
0,10,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-198.93687829433753
0,10,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-296.52318993997574
0,10,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-389.9984803158874
0,10,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-464.24194546519493
0,10,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-553.1650576681466
0,10,0.03125,0.125,4,5.859375E-5,0.001875,-634.1177543981282
0,10,0.03125,0.25,4,1.171875E-4,0.00375,-715.6606588748137
0,10,0.03125,0.5,4,2.34375E-4,0.0075,-798.114120434728
0,10,0.03125,1,4,4.6875E-4,0.015,-890.8516777233122
0,10,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-222.88666016185817
0,10,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-330.3592367100364
0,10,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-438.25099684698944
0,10,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-529.7220301147844
0,10,0.0625,0.0625,4,5.859375E-5,9.375E-4,-631.1273242028552
0,10,0.0625,0.125,4,1.171875E-4,0.001875,-731.1645693236151
0,10,0.0625,0.25,4,2.34375E-4,0.00375,-825.7158755147468
0,10,0.0625,0.5,4,4.6875E-4,0.0075,-931.4323247896305
0,10,0.0625,1,4,9.375E-4,0.015,-1071.0462418274533
0,10,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-264.17134411163823
0,10,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-385.86406728093334
0,10,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-509.047543988651
0,10,0.125,0.03125,4,5.859375E-5,4.6875E-4,-617.6693686008776
0,10,0.125,0.0625,4,1.171875E-4,9.375E-4,-735.5565118725676
0,10,0.125,0.125,4,2.34375E-4,0.001875,-847.9798589203732
0,10,0.125,0.25,4,4.6875E-4,0.00375,-970.9425415180208
0,10,0.125,0.5,4,9.375E-4,0.0075,-1127.0779494416392
0,10,0.125,1,4,0.001875,0.015,-1360.6334683247183
0,10,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-332.6230346407027
0,10,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-470.60161461136386
0,10,0.25,0.015625,4,5.859375E-5,2.34375E-4,-606.4286430463567
0,10,0.25,0.03125,4,1.171875E-4,4.6875E-4,-729.2079836435107
0,10,0.25,0.0625,4,2.34375E-4,9.375E-4,-859.1452059788465
0,10,0.25,0.125,4,4.6875E-4,0.001875,-1000.9009359201589
0,10,0.25,0.25,4,9.375E-4,0.00375,-1180.5267313316217
0,10,0.25,0.5,4,0.001875,0.0075,-1443.2776836125418
0,10,0.25,1,4,0.00375,0.015,-1820.6267005672773
0,10,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-435.6927879447943
0,10,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-582.1604046120017
0,10,0.5,0.015625,4,1.171875E-4,2.34375E-4,-727.6099089035985
0,10,0.5,0.03125,4,2.34375E-4,4.6875E-4,-863.711445921881
0,10,0.5,0.0625,4,4.6875E-4,9.375E-4,-1019.4861320821786
0,10,0.5,0.125,4,9.375E-4,0.001875,-1226.9341239437922
0,10,0.5,0.25,4,0.001875,0.00375,-1519.2417420595177
0,10,0.5,0.5,4,0.00375,0.0075,-1947.6628136761078
0,10,0.5,1,4,0.0075,0.015,-2506.441067050444
0,10,1,0.00390625,4,5.859375E-5,5.859375E-5,-562.2673326277566
0,10,1,0.0078125,4,1.171875E-4,1.171875E-4,-717.4377215848365
0,10,1,0.015625,4,2.34375E-4,2.34375E-4,-868.1575481849048
0,10,1,0.03125,4,4.6875E-4,4.6875E-4,-1033.558759555395
0,10,1,0.0625,4,9.375E-4,9.375E-4,-1260.22252566931
0,10,1,0.125,4,0.001875,0.001875,-1583.6170066446612
0,10,1,0.25,4,0.00375,0.00375,-2061.1588017134154
0,10,1,0.5,4,0.0075,0.0075,-2710.061352917559
0,10,1,1,4,0.015,0.015,-3371.0453785901454
0.25,1,0.03125,0.00390625,4,1.8310546875E-6,5.859375E-5,-392.4838796535357
0.25,1,0.03125,0.0078125,4,3.662109375E-6,1.171875E-4,-469.478174639989
0.25,1,0.03125,0.015625,4,7.32421875E-6,2.34375E-4,-531.2023320162809
0.25,1,0.03125,0.03125,4,1.46484375E-5,4.6875E-4,-553.9857826921686
0.25,1,0.03125,0.0625,4,2.9296875E-5,9.375E-4,-529.7092549044437
0.25,1,0.03125,0.125,4,5.859375E-5,0.001875,-423.5826521568846
0.25,1,0.03125,0.25,4,1.171875E-4,0.00375,-222.79233363373305
0.25,1,0.03125,0.5,4,2.34375E-4,0.0075,47.42452164153519
0.25,1,0.03125,1,4,4.6875E-4,0.015,337.8228213155246
0.25,1,0.0625,0.00390625,4,3.662109375E-6,5.859375E-5,-397.6951385528039
0.25,1,0.0625,0.0078125,4,7.32421875E-6,1.171875E-4,-475.6713138049813
0.25,1,0.0625,0.015625,4,1.46484375E-5,2.34375E-4,-537.3707795489934
0.25,1,0.0625,0.03125,4,2.9296875E-5,4.6875E-4,-561.8704976224377
0.25,1,0.0625,0.0625,4,5.859375E-5,9.375E-4,-539.5237584396319
0.25,1,0.0625,0.125,4,1.171875E-4,0.001875,-439.09796159936286
0.25,1,0.0625,0.25,4,2.34375E-4,0.00375,-245.1558349119617
0.25,1,0.0625,0.5,4,4.6875E-4,0.0075,11.488395209705118
0.25,1,0.0625,1,4,9.375E-4,0.015,273.3618463554177
0.25,1,0.125,0.00390625,4,7.32421875E-6,5.859375E-5,-402.0218780932344
0.25,1,0.125,0.0078125,4,1.46484375E-5,1.171875E-4,-484.18075319664536
0.25,1,0.125,0.015625,4,2.9296875E-5,2.34375E-4,-546.3574957991132
0.25,1,0.125,0.03125,4,5.859375E-5,4.6875E-4,-575.7932168512507
0.25,1,0.125,0.0625,4,1.171875E-4,9.375E-4,-559.534322111321
0.25,1,0.125,0.125,4,2.34375E-4,0.001875,-467.07449101484235
0.25,1,0.125,0.25,4,4.6875E-4,0.00375,-290.2511510762338
0.25,1,0.125,0.5,4,9.375E-4,0.0075,-66.68347625799805
0.25,1,0.125,1,4,0.001875,0.015,128.44956166498622
0.25,1,0.25,0.00390625,4,1.46484375E-5,5.859375E-5,-417.53761833349904
0.25,1,0.25,0.0078125,4,2.9296875E-5,1.171875E-4,-501.1643393527358
0.25,1,0.25,0.015625,4,5.859375E-5,2.34375E-4,-567.7922365330134
0.25,1,0.25,0.03125,4,1.171875E-4,4.6875E-4,-603.1320598613736
0.25,1,0.25,0.0625,4,2.34375E-4,9.375E-4,-596.2262287668949
0.25,1,0.25,0.125,4,4.6875E-4,0.001875,-521.8143984617333
0.25,1,0.25,0.25,4,9.375E-4,0.00375,-383.68907501091564
0.25,1,0.25,0.5,4,0.001875,0.0075,-236.70176388203888
0.25,1,0.25,1,4,0.00375,0.015,-165.11324855918787
0.25,1,0.5,0.00390625,4,2.9296875E-5,5.859375E-5,-446.94581120234494
0.25,1,0.5,0.0078125,4,5.859375E-5,1.171875E-4,-532.597334016488
0.25,1,0.5,0.015625,4,1.171875E-4,2.34375E-4,-606.217282674429
0.25,1,0.5,0.03125,4,2.34375E-4,4.6875E-4,-652.0295864938208
0.25,1,0.5,0.0625,4,4.6875E-4,9.375E-4,-663.6900811065375
