A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0,2,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,-7.475427509460591
0,2,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,-14.288455305972295
0,2,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,-26.804462314153607
0,2,0.0625,0.0625,16,5.859375E-5,9.375E-4,-49.1965301692219
0,2,0.0625,0.125,16,1.171875E-4,0.001875,-88.63100153308542
0,2,0.0625,0.25,16,2.34375E-4,0.00375,-155.55632145629158
0,2,0.0625,0.5,16,4.6875E-4,0.0075,-260.0847746028322
0,2,0.0625,1,16,9.375E-4,0.015,-409.5550329949425
0,2,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,-7.686490408560658
0,2,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,-14.810368098789041
0,2,0.125,0.015625,16,2.9296875E-5,2.34375E-4,-28.166705294776357
0,2,0.125,0.03125,16,5.859375E-5,4.6875E-4,-52.10793091658559
0,2,0.125,0.0625,16,1.171875E-4,9.375E-4,-94.21349295281786
0,2,0.125,0.125,16,2.34375E-4,0.001875,-166.22456643491068
0,2,0.125,0.25,16,4.6875E-4,0.00375,-283.32942603749717
0,2,0.125,0.5,16,9.375E-4,0.0075,-456.74302391563117
0,2,0.125,1,16,0.001875,0.015,-692.5458595501824
0,2,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,-15.215491787704735
0,2,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,-29.11994820681979
0,2,0.25,0.015625,16,5.859375E-5,2.34375E-4,-54.72639742637318
0,2,0.25,0.03125,16,1.171875E-4,4.6875E-4,-99.6189834579512
0,2,0.25,0.0625,16,2.34375E-4,9.375E-4,-176.44061868356886
0,2,0.25,0.125,16,4.6875E-4,0.001875,-303.11125081740556
0,2,0.25,0.25,16,9.375E-4,0.00375,-499.97536705602306
0,2,0.25,0.5,16,0.001875,0.0075,-779.753955915152
0,2,0.25,1,16,0.00375,0.015,-1141.2502835612988
0,2,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-29.874309977048966
0,2,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-56.60933675986519
0,2,0.5,0.015625,16,1.171875E-4,2.34375E-4,-104.24779361368674
0,2,0.5,0.03125,16,2.34375E-4,4.6875E-4,-186.01165127625228
0,2,0.5,0.0625,16,4.6875E-4,9.375E-4,-321.1051209774614
0,2,0.5,0.125,16,9.375E-4,0.001875,-535.6111783829307
0,2,0.5,0.25,16,0.001875,0.00375,-858.0550244558948
0,2,0.5,0.5,16,0.00375,0.0075,-1295.8679757342638
0,2,0.5,1,16,0.0075,0.015,-1805.1608409684975
0,2,1,0.00390625,16,5.859375E-5,5.859375E-5,-57.880174355838165
0,2,1,0.0078125,16,1.171875E-4,1.171875E-4,-107.45144019712335
0,2,1,0.015625,16,2.34375E-4,2.34375E-4,-193.6516466383352
0,2,1,0.03125,16,4.6875E-4,4.6875E-4,-336.8743309273116
0,2,1,0.0625,16,9.375E-4,9.375E-4,-565.8341368422643
0,2,1,0.125,16,0.001875,0.001875,-919.7532396678035
0,2,1,0.25,16,0.00375,0.00375,-1430.4246181968654
0,2,1,0.5,16,0.0075,0.0075,-2059.1247797517563
0,2,1,1,16,0.015,0.015,-2649.983323284412
0,3,0.03125,0.00390625,16,1.8310546875E-6,5.859375E-5,-1.968699338402189
0,3,0.03125,0.0078125,16,3.662109375E-6,1.171875E-4,-3.844747884716855
0,3,0.03125,0.015625,16,7.32421875E-6,2.34375E-4,-7.440208164080394
0,3,0.03125,0.03125,16,1.46484375E-5,4.6875E-4,-14.237064819643425
0,3,0.03125,0.0625,16,2.9296875E-5,9.375E-4,-26.88120769633185
0,3,0.03125,0.125,16,5.859375E-5,0.001875,-49.78560723975161
0,3,0.03125,0.25,16,1.171875E-4,0.00375,-90.07386412047742
0,3,0.03125,0.5,16,2.34375E-4,0.0075,-156.43474202344683
0,3,0.03125,1,16,4.6875E-4,0.015,-257.1257645736332
0,3,0.0625,0.00390625,16,3.662109375E-6,5.859375E-5,-3.92191329604708
0,3,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,-7.639191375007277
0,3,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,-14.760579752652767
0,3,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,-28.049565046909287
0,3,0.0625,0.0625,16,5.859375E-5,9.375E-4,-52.14517441812415
0,3,0.0625,0.125,16,1.171875E-4,0.001875,-94.83674993533833
0,3,0.0625,0.25,16,2.34375E-4,0.00375,-167.35168831504575
0,3,0.0625,0.5,16,4.6875E-4,0.0075,-280.8499350812348
0,3,0.0625,1,16,9.375E-4,0.015,-443.14285947825704
0,3,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,-7.788616505441283
0,3,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,-15.1177611880555
0,3,0.125,0.015625,16,2.9296875E-5,2.34375E-4,-29.044869351975166
0,3,0.125,0.03125,16,5.859375E-5,4.6875E-4,-54.34488887073577
0,3,0.125,0.0625,16,1.171875E-4,9.375E-4,-99.29977266959918
0,3,0.125,0.125,16,2.34375E-4,0.001875,-176.34411359255614
0,3,0.125,0.25,16,4.6875E-4,0.00375,-301.4276772455753
0,3,0.125,0.5,16,9.375E-4,0.0075,-487.4988253012228
0,3,0.125,1,16,0.001875,0.015,-741.7323622114513
0,3,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,-15.40302758361122
0,3,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,-29.674622484423235
0,3,0.25,0.015625,16,5.859375E-5,2.34375E-4,-56.26846815785477
0,3,0.25,0.03125,16,1.171875E-4,4.6875E-4,-103.36908777011189
0,3,0.25,0.0625,16,2.34375E-4,9.375E-4,-184.46537889046834
0,3,0.25,0.125,16,4.6875E-4,0.001875,-318.05529645351913
0,3,0.25,0.25,16,9.375E-4,0.00375,-525.5586391218791
0,3,0.25,0.5,16,0.001875,0.0075,-823.1903472140453
0,3,0.25,1,16,0.00375,0.015,-1209.6786786639252
0,3,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-30.204757504877705
0,3,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-57.564807205058784
0,3,0.5,0.015625,16,1.171875E-4,2.34375E-4,-106.73099936617939
0,3,0.5,0.03125,16,2.34375E-4,4.6875E-4,-191.72769928950555
0,3,0.5,0.0625,16,4.6875E-4,9.375E-4,-332.4522878026835
0,3,0.5,0.125,16,9.375E-4,0.001875,-555.6140262169292
0,3,0.5,0.25,16,0.001875,0.00375,-892.0980472977515
0,3,0.5,0.5,16,0.00375,0.0075,-1354.0458368178815
0,3,0.5,1,16,0.0075,0.015,-1890.5137852216671
0,3,1,0.00390625,16,5.859375E-5,5.859375E-5,-58.431296327417556
0,3,1,0.0078125,16,1.171875E-4,1.171875E-4,-108.93523662937756
0,3,1,0.015625,16,2.34375E-4,2.34375E-4,-197.28089838803308
0,3,1,0.03125,16,4.6875E-4,4.6875E-4,-344.5701727463146
0,3,1,0.0625,16,9.375E-4,9.375E-4,-580.2000377019419
0,3,1,0.125,16,0.001875,0.001875,-944.5802251936509
0,3,1,0.25,16,0.00375,0.00375,-1473.1489355923509
0,3,1,0.5,16,0.0075,0.0075,-2129.1353629192395
0,3,1,1,16,0.015,0.015,-2742.261930988848
0,5,0.03125,0.00390625,16,1.8310546875E-6,5.859375E-5,-1.9907938418790536
0,5,0.03125,0.0078125,16,3.662109375E-6,1.171875E-4,-3.9139430052325297
0,5,0.03125,0.015625,16,7.32421875E-6,2.34375E-4,-7.645763772606038
0,5,0.03125,0.03125,16,1.46484375E-5,4.6875E-4,-14.806553409739331
0,5,0.03125,0.0625,16,2.9296875E-5,9.375E-4,-28.328108281225155
0,5,0.03125,0.125,16,5.859375E-5,0.001875,-53.08584833728074
0,5,0.03125,0.25,16,1.171875E-4,0.00375,-97.01587332867761
0,5,0.03125,0.5,16,2.34375E-4,0.0075,-170.21002890646957
0,5,0.03125,1,16,4.6875E-4,0.015,-282.31836972952203
0,5,0.0625,0.00390625,16,3.662109375E-6,5.859375E-5,-3.964101010028976
0,5,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,-7.769806481223311
0,5,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,-15.15057177994293
0,5,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,-29.114910202704017
0,5,0.0625,0.0625,16,5.859375E-5,9.375E-4,-54.75996138685066
0,5,0.0625,0.125,16,1.171875E-4,0.001875,-100.57933243130782
0,5,0.0625,0.25,16,2.34375E-4,0.00375,-178.8905263767375
0,5,0.0625,0.5,16,4.6875E-4,0.0075,-302.7875598008657
0,5,0.0625,1,16,9.375E-4,0.015,-482.3430152846583
0,5,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,-7.867073277754727
0,5,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,-15.357397021759818
0,5,0.125,0.015625,16,2.9296875E-5,2.34375E-4,-29.76177558201136
0,5,0.125,0.03125,16,5.859375E-5,4.6875E-4,-56.2216527804722
0,5,0.125,0.0625,16,1.171875E-4,9.375E-4,-103.73634176657
0,5,0.125,0.125,16,2.34375E-4,0.001875,-185.61468048992333
0,5,0.125,0.25,16,4.6875E-4,0.00375,-319.13474654491176
0,5,0.125,0.5,16,9.375E-4,0.0075,-520.5040417666356
0,5,0.125,1,16,0.001875,0.015,-800.4985012767427
0,5,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,-15.543350735785054
0,5,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,-30.0977687338842
0,5,0.25,0.015625,16,5.859375E-5,2.34375E-4,-57.49981155883216
0,5,0.25,0.03125,16,1.171875E-4,4.6875E-4,-106.4452096158978
0,5,0.25,0.0625,16,2.34375E-4,9.375E-4,-191.3447690675264
0,5,0.25,0.125,16,4.6875E-4,0.001875,-331.64245170855565
0,5,0.25,0.25,16,9.375E-4,0.00375,-550.8101219950996
0,5,0.25,0.5,16,0.001875,0.0075,-870.6196510483092
0,5,0.25,1,16,0.00375,0.015,-1292.5854623886696
0,5,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-30.448095937752214
0,5,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-58.288762586410535
0,5,0.5,0.015625,16,1.171875E-4,2.34375E-4,-108.65658432401216
0,5,0.5,0.03125,16,2.34375E-4,4.6875E-4,-196.3213413111215
0,5,0.5,0.0625,16,4.6875E-4,9.375E-4,-342.03798351065075
0,5,0.5,0.125,16,9.375E-4,0.001875,-573.8255941688831
0,5,0.5,0.25,16,0.001875,0.00375,-926.1286675779975
0,5,0.5,0.5,16,0.00375,0.0075,-1418.1004912043436
0,5,0.5,1,16,0.0075,0.015,-1994.9998671813971
0,5,1,0.00390625,16,5.859375E-5,5.859375E-5,-58.83570896516392
0,5,1,0.0078125,16,1.171875E-4,1.171875E-4,-110.02420383051063
0,5,1,0.015625,16,2.34375E-4,2.34375E-4,-200.03044560373215
0,5,1,0.03125,16,4.6875E-4,4.6875E-4,-350.6299063507164
0,5,1,0.0625,16,9.375E-4,9.375E-4,-592.2544087877629
0,5,1,0.125,16,0.001875,0.001875,-967.3354584996988
0,5,1,0.25,16,0.00375,0.00375,-1516.0236168842528
0,5,1,0.5,16,0.0075,0.0075,-2206.334905851786
0,5,1,1,16,0.015,0.015,-2856.8140570791234
0,7,0.03125,0.00390625,16,1.8310546875E-6,5.859375E-5,-1.9999934807145792
0,7,0.03125,0.0078125,16,3.662109375E-6,1.171875E-4,-3.9428522095425036
0,7,0.03125,0.015625,16,7.32421875E-6,2.34375E-4,-7.733510899182402
0,7,0.03125,0.03125,16,1.46484375E-5,4.6875E-4,-15.057477325696974
0,7,0.03125,0.0625,16,2.9296875E-5,9.375E-4,-28.987684668550887
0,7,0.03125,0.125,16,5.859375E-5,0.001875,-54.63864145758623
0,7,0.03125,0.25,16,1.171875E-4,0.00375,-100.42134902655776
0,7,0.03125,0.5,16,2.34375E-4,0.0075,-177.39215202804013
0,7,0.03125,1,16,4.6875E-4,0.015,-296.5831596368248
0,7,0.0625,0.00390625,16,3.662109375E-6,5.859375E-5,-3.9810765361375076
0,7,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,-7.822669661675754
0,7,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,-15.315716328331673
0,7,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,-29.581321714755923
0,7,0.0625,0.0625,16,5.859375E-5,9.375E-4,-55.93568777814073
0,7,0.0625,0.125,16,1.171875E-4,0.001875,-103.25179415084155
0,7,0.0625,0.25,16,2.34375E-4,0.00375,-184.53389710708325
0,7,0.0625,0.5,16,4.6875E-4,0.0075,-314.3051239068226
0,7,0.0625,1,16,9.375E-4,0.015,-504.9381498624055
0,7,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,-7.897372920118954
0,7,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,-15.451893641666787
0,7,0.125,0.015625,16,2.9296875E-5,2.34375E-4,-30.06273530930352
0,7,0.125,0.03125,16,5.859375E-5,4.6875E-4,-57.02582301061345
0,7,0.125,0.0625,16,1.171875E-4,9.375E-4,-105.69790827428288
0,7,0.125,0.125,16,2.34375E-4,0.001875,-189.89327182311294
0,7,0.125,0.25,16,4.6875E-4,0.00375,-327.81200491158893
0,7,0.125,0.5,16,9.375E-4,0.0075,-538.0634466926423
0,7,0.125,1,16,0.001875,0.015,-834.917434697953
0,7,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,-15.596210292314765
0,7,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,-30.261733913697743
0,7,0.25,0.015625,16,5.859375E-5,2.34375E-4,-58.00535266198444
0,7,0.25,0.03125,16,1.171875E-4,4.6875E-4,-107.73409025693297
0,7,0.25,0.0625,16,2.34375E-4,9.375E-4,-194.3423244918797
0,7,0.25,0.125,16,4.6875E-4,0.001875,-337.88799071094985
0,7,0.25,0.25,16,9.375E-4,0.00375,-563.2934194439125
0,7,0.25,0.5,16,0.001875,0.0075,-896.1569399729383
0,7,0.25,1,16,0.00375,0.015,-1341.5469061284684
0,7,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-30.5396211140108
0,7,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-58.57144637845279
0,7,0.5,0.015625,16,1.171875E-4,2.34375E-4,-109.4242063371263
0,7,0.5,0.03125,16,2.34375E-4,4.6875E-4,-198.21407118560063
0,7,0.5,0.0625,16,4.6875E-4,9.375E-4,-346.1743192198476
0,7,0.5,0.125,16,9.375E-4,0.001875,-582.2262815852725
0,7,0.5,0.25,16,0.001875,0.00375,-943.1097949925428
0,7,0.5,0.5,16,0.00375,0.0075,-1452.7046596181403
0,7,0.5,1,16,0.0075,0.015,-2057.150665528257
0,7,1,0.00390625,16,5.859375E-5,5.859375E-5,-58.98974296485801
0,7,1,0.0078125,16,1.171875E-4,1.171875E-4,-110.43477298293817
0,7,1,0.015625,16,2.34375E-4,2.34375E-4,-201.10454859219774
0,7,1,0.03125,16,4.6875E-4,4.6875E-4,-353.08649949827907
0,7,1,0.0625,16,9.375E-4,9.375E-4,-597.4336784606462
0,7,1,0.125,16,0.001875,0.001875,-977.8836121707681
0,7,1,0.25,16,0.00375,0.00375,-1537.3909447596939
0,7,1,0.5,16,0.0075,0.0075,-2247.9703351152143
0,7,1,1,16,0.015,0.015,-2925.78695318393
0,10,0.03125,0.00390625,16,1.8310546875E-6,5.859375E-5,-2.006449063463606
0,10,0.03125,0.0078125,16,3.662109375E-6,1.171875E-4,-3.9631663291182777
0,10,0.03125,0.015625,16,7.32421875E-6,2.34375E-4,-7.796752052793547
0,10,0.03125,0.03125,16,1.46484375E-5,4.6875E-4,-15.244211741581744
0,10,0.03125,0.0625,16,2.9296875E-5,9.375E-4,-29.49171227266777
0,10,0.03125,0.125,16,5.859375E-5,0.001875,-55.84985070706878
0,10,0.03125,0.25,16,1.171875E-4,0.00375,-103.15555628072994
0,10,0.03125,0.5,16,2.34375E-4,0.0075,-183.42258615680234
0,10,0.03125,1,16,4.6875E-4,0.015,-309.3546581746057
0,10,0.0625,0.00390625,16,3.662109375E-6,5.859375E-5,-3.9924687315446477
0,10,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,-7.85852740460256
0,10,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,-15.434604510113916
0,10,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,-29.927641589748326
0,10,0.0625,0.0625,16,5.859375E-5,9.375E-4,-56.82382369312673
0,10,0.0625,0.125,16,1.171875E-4,0.001875,-105.3183629901137
0,10,0.0625,0.25,16,2.34375E-4,0.00375,-189.0584107423091
0,10,0.0625,0.5,16,4.6875E-4,0.0075,-324.03420123956084
0,10,0.0625,1,16,9.375E-4,0.015,-525.4100864223967
0,10,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,-7.916844085007142
0,10,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,-15.514824044139754
0,10,0.125,0.015625,16,2.9296875E-5,2.34375E-4,-30.27909916204364
0,10,0.125,0.03125,16,5.859375E-5,4.6875E-4,-57.61231761493595
0,10,0.125,0.0625,16,1.171875E-4,9.375E-4,-107.16066439993986
0,10,0.125,0.125,16,2.34375E-4,0.001875,-193.18594775538529
0,10,0.125,0.25,16,4.6875E-4,0.00375,-334.79100043595355
0,10,0.125,0.5,16,9.375E-4,0.0075,-553.0378403264767
0,10,0.125,1,16,0.001875,0.015,-866.3844870719089
0,10,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,-15.629956811218534
0,10,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,-30.37067166727438
0,10,0.25,0.015625,16,5.859375E-5,2.34375E-4,-58.36315592147103
0,10,0.25,0.03125,16,1.171875E-4,4.6875E-4,-108.65921818959603
0,10,0.25,0.0625,16,2.34375E-4,9.375E-4,-196.55919749704628
0,10,0.25,0.125,16,4.6875E-4,0.001875,-342.6937185093579
0,10,0.25,0.25,16,9.375E-4,0.00375,-573.4077006754624
0,10,0.25,0.5,16,0.001875,0.0075,-918.0795158678118
0,10,0.25,1,16,0.00375,0.015,-1386.4977639546419
0,10,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-30.5994085001862
0,10,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-58.76397577884653
0,10,0.5,0.015625,16,1.171875E-4,2.34375E-4,-109.95589332559871
0,10,0.5,0.03125,16,2.34375E-4,4.6875E-4,-199.56044137973646
0,10,0.5,0.0625,16,4.6875E-4,9.375E-4,-349.2227509194948
0,10,0.5,0.125,16,9.375E-4,0.001875,-588.7191092081645
0,10,0.5,0.25,16,0.001875,0.00375,-956.942001508992
0,10,0.5,0.5,16,0.00375,0.0075,-1482.4191719935195
0,10,0.5,1,16,0.0075,0.015,-2114.4772621966476
0,10,1,0.00390625,16,5.859375E-5,5.859375E-5,-59.09319960863718
0,10,1,0.0078125,16,1.171875E-4,1.171875E-4,-110.70628088845442
0,10,1,0.015625,16,2.34375E-4,2.34375E-4,-201.8392032964525
0,10,1,0.03125,16,4.6875E-4,4.6875E-4,-354.8173986819693
0,10,1,0.0625,16,9.375E-4,9.375E-4,-601.2431755740806
0,10,1,0.125,16,0.001875,0.001875,-986.05580855417
0,10,1,0.25,16,0.00375,0.00375,-1554.7249358518757
0,10,1,0.5,16,0.0075,0.0075,-2283.6194550133278
0,10,1,1,16,0.015,0.015,-2989.9840115386596
0.25,1,0.03125,0.00390625,16,1.8310546875E-6,5.859375E-5,13.416466319733445
0.25,1,0.03125,0.0078125,16,3.662109375E-6,1.171875E-4,25.24834870381461
0.25,1,0.03125,0.015625,16,7.32421875E-6,2.34375E-4,46.31370533861387
0.25,1,0.03125,0.03125,16,1.46484375E-5,4.6875E-4,81.96851601325022
0.25,1,0.03125,0.0625,16,2.9296875E-5,9.375E-4,140.19982698379505
0.25,1,0.03125,0.125,16,5.859375E-5,0.001875,232.31067402132985
0.25,1,0.03125,0.25,16,1.171875E-4,0.00375,372.6039865274417
0.25,1,0.03125,0.5,16,2.34375E-4,0.0075,566.8114316924516
0.25,1,0.03125,1,16,4.6875E-4,0.015,785.2614624496946
0.25,1,0.0625,0.00390625,16,3.662109375E-6,5.859375E-5,11.997477774192419
0.25,1,0.0625,0.0078125,16,7.32421875E-6,1.171875E-4,22.52919812178791
0.25,1,0.0625,0.015625,16,1.46484375E-5,2.34375E-4,41.21497263387842
0.25,1,0.0625,0.03125,16,2.9296875E-5,4.6875E-4,72.56225019788269
0.25,1,0.0625,0.0625,16,5.859375E-5,9.375E-4,123.1818873398908
0.25,1,0.0625,0.125,16,1.171875E-4,0.001875,201.78581574067087
0.25,1,0.0625,0.25,16,2.34375E-4,0.00375,318.8081173751705
0.25,1,0.0625,0.5,16,4.6875E-4,0.0075,476.3757543739638
0.25,1,0.0625,1,16,9.375E-4,0.015,642.2715284082068
0.25,1,0.125,0.00390625,16,7.32421875E-6,5.859375E-5,9.169523420510416
0.25,1,0.125,0.0078125,16,1.46484375E-5,1.171875E-4,17.173603672860025
0.25,1,0.125,0.015625,16,2.9296875E-5,2.34375E-4,31.172660179240037
0.25,1,0.125,0.03125,16,5.859375E-5,4.6875E-4,54.34077383526646
0.25,1,0.125,0.0625,16,1.171875E-4,9.375E-4,90.67927471279759
0.25,1,0.125,0.125,16,2.34375E-4,0.001875,144.7141166304035
0.25,1,0.125,0.25,16,4.6875E-4,0.00375,221.76414440206386
0.25,1,0.125,0.5,16,9.375E-4,0.0075,320.7627953183551
0.25,1,0.125,1,16,0.001875,0.015,407.67932020059163
0.25,1,0.25,0.00390625,16,1.46484375E-5,5.859375E-5,3.611564521231644
0.25,1,0.25,0.0078125,16,2.9296875E-5,1.171875E-4,6.675589125757276
0.25,1,0.25,0.015625,16,5.859375E-5,2.34375E-4,11.784055626093387
0.25,1,0.25,0.03125,16,1.171875E-4,4.6875E-4,19.69306999358199
0.25,1,0.25,0.0625,16,2.34375E-4,9.375E-4,30.089748934894857
0.25,1,0.25,0.125,16,4.6875E-4,0.001875,41.76723681705532
0.25,1,0.25,0.25,16,9.375E-4,0.00375,53.914692157161966
0.25,1,0.25,0.5,16,0.001875,0.0075,62.90089594728282
0.25,1,0.25,1,16,0.00375,0.015,33.037910514310624
0.25,1,0.5,0.00390625,16,2.9296875E-5,5.859375E-5,-7.248638873677862
0.25,1,0.5,0.0078125,16,5.859375E-5,1.171875E-4,-13.577169885562007
0.25,1,0.5,0.015625,16,1.171875E-4,2.34375E-4,-24.767930192049587
0.25,1,0.5,0.03125,16,2.34375E-4,4.6875E-4,-44.32933097411565
0.25,1,0.5,0.0625,16,4.6875E-4,9.375E-4,-78.48201770634533
0.25,1,0.5,0.125,16,9.375E-4,0.001875,-136.2033100507513
