A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0,1,0.5,0.5,2,0.00375,0.0075,-2105.0423431783556
0,1,0.5,1,2,0.0075,0.015,-2361.9901925644945
0,1,1,0.00390625,2,5.859375E-5,5.859375E-5,-1185.572420894144
0,1,1,0.0078125,2,1.171875E-4,1.171875E-4,-1406.2930599179358
0,1,1,0.015625,2,2.34375E-4,2.34375E-4,-1604.2102151516406
0,1,1,0.03125,2,4.6875E-4,4.6875E-4,-1793.191775235688
0,1,1,0.0625,2,9.375E-4,9.375E-4,-1992.6012259468057
0,1,1,0.125,2,0.001875,0.001875,-2189.0169954870325
0,1,1,0.25,2,0.00375,0.00375,-2408.6365679283576
0,1,1,0.5,2,0.0075,0.0075,-2721.1691539806584
0,1,1,1,2,0.015,0.015,-3133.1738815196395
0,2,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-804.754278558017
0,2,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-1026.3949010957792
0,2,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-1219.025688424378
0,2,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-1355.9333960656136
0,2,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1483.8067137187152
0,2,0.03125,0.125,2,5.859375E-5,0.001875,-1560.8227125869653
0,2,0.03125,0.25,2,1.171875E-4,0.00375,-1559.8727646502605
0,2,0.03125,0.5,2,2.34375E-4,0.0075,-1479.0487454064994
0,2,0.03125,1,2,4.6875E-4,0.015,-1401.6950769613406
0,2,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-818.783052848663
0,2,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-1044.0778182126717
0,2,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-1237.9544679798516
0,2,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-1381.060252782699
0,2,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1513.1546132108756
0,2,0.0625,0.125,2,1.171875E-4,0.001875,-1601.9919755498754
0,2,0.0625,0.25,2,2.34375E-4,0.00375,-1611.1011696724
0,2,0.0625,0.5,2,4.6875E-4,0.0075,-1546.6358862635727
0,2,0.0625,1,2,9.375E-4,0.015,-1502.6554426368652
0,2,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-845.5366388206298
0,2,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-1074.804372745714
0,2,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-1272.6416201675033
0,2,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1426.6737646514016
0,2,0.125,0.0625,2,1.171875E-4,9.375E-4,-1567.1489948711542
0,2,0.125,0.125,2,2.34375E-4,0.001875,-1666.3424199600167
0,2,0.125,0.25,2,4.6875E-4,0.00375,-1692.3216776889753
0,2,0.125,0.5,2,9.375E-4,0.0075,-1670.6099547451042
0,2,0.125,1,2,0.001875,0.015,-1688.7011434535546
0,2,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-902.1716160431113
0,2,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-1132.6652770930518
0,2,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1331.3995838839073
0,2,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1497.614065968409
0,2,0.25,0.0625,2,2.34375E-4,9.375E-4,-1651.3891492142723
0,2,0.25,0.125,2,4.6875E-4,0.001875,-1768.332968519093
0,2,0.25,0.25,2,9.375E-4,0.00375,-1843.2943787048246
0,2,0.25,0.5,2,0.001875,0.0075,-1896.63531407707
0,2,0.25,1,2,0.00375,0.015,-2020.0777195284288
0,2,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-991.229633666542
0,2,0.5,0.0078125,2,5.859375E-5,1.171875E-4,-1223.0489584146794
0,2,0.5,0.015625,2,1.171875E-4,2.34375E-4,-1426.6389886364004
0,2,0.5,0.03125,2,2.34375E-4,4.6875E-4,-1604.147774366415
0,2,0.5,0.0625,2,4.6875E-4,9.375E-4,-1782.2880992152052
0,2,0.5,0.125,2,9.375E-4,0.001875,-1952.4750721661744
0,2,0.5,0.25,2,0.001875,0.00375,-2110.933918895754
0,2,0.5,0.5,2,0.00375,0.0075,-2292.2171362111626
0,2,0.5,1,2,0.0075,0.015,-2571.5332438939236
0,2,1,0.00390625,2,5.859375E-5,5.859375E-5,-1126.503899875626
0,2,1,0.0078125,2,1.171875E-4,1.171875E-4,-1354.873137550592
0,2,1,0.015625,2,2.34375E-4,2.34375E-4,-1560.2192255498026
0,2,1,0.03125,2,4.6875E-4,4.6875E-4,-1767.4982353254823
0,2,1,0.0625,2,9.375E-4,9.375E-4,-2004.5998360513854
0,2,1,0.125,2,0.001875,0.001875,-2265.8932299635044
0,2,1,0.25,2,0.00375,0.00375,-2565.5914524500727
0,2,1,0.5,2,0.0075,0.0075,-2939.1416127055936
0,2,1,1,2,0.015,0.015,-3352.0627970503406
0,3,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-696.8970583133569
0,3,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-917.684858676698
0,3,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-1109.8922887876342
0,3,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-1245.3273699707465
0,3,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1383.058611057509
0,3,0.03125,0.125,2,5.859375E-5,0.001875,-1479.4922764500734
0,3,0.03125,0.25,2,1.171875E-4,0.00375,-1513.8512609314414
0,3,0.03125,0.5,2,2.34375E-4,0.0075,-1471.0977757141318
0,3,0.03125,1,2,4.6875E-4,0.015,-1418.3265779038807
0,3,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-717.0866783600725
0,3,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-942.7491729633466
0,3,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-1138.7619955021823
0,3,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-1283.5256422740276
0,3,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1427.0266600744876
0,3,0.0625,0.125,2,1.171875E-4,0.001875,-1538.0092435620973
0,3,0.0625,0.25,2,2.34375E-4,0.00375,-1582.9315114928181
0,3,0.0625,0.5,2,4.6875E-4,0.0075,-1558.6427800253743
0,3,0.0625,1,2,9.375E-4,0.015,-1544.2125555297998
0,3,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-754.549626010656
0,3,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-985.9915533915516
0,3,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-1188.2224988211392
0,3,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1347.1481702349497
0,3,0.125,0.0625,2,1.171875E-4,9.375E-4,-1499.6769841565283
0,3,0.125,0.125,2,2.34375E-4,0.001875,-1621.374298101768
0,3,0.125,0.25,2,4.6875E-4,0.00375,-1684.4561815550414
0,3,0.125,0.5,2,9.375E-4,0.0075,-1707.2309109428381
0,3,0.125,1,2,0.001875,0.015,-1759.8430725638839
0,3,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-825.9823434143598
0,3,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-1061.4793114324566
0,3,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1266.4845887937472
0,3,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1438.6155010590473
0,3,0.25,0.0625,2,2.34375E-4,9.375E-4,-1603.791015299738
0,3,0.25,0.125,2,4.6875E-4,0.001875,-1743.7484937162021
0,3,0.25,0.25,2,9.375E-4,0.00375,-1859.063972598948
0,3,0.25,0.5,2,0.001875,0.0075,-1960.8412347259505
0,3,0.25,1,2,0.00375,0.015,-2120.897168676456
0,3,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-935.6987904253324
0,3,0.5,0.0078125,2,5.859375E-5,1.171875E-4,-1173.1667747999586
0,3,0.5,0.015625,2,1.171875E-4,2.34375E-4,-1382.072663889453
0,3,0.5,0.03125,2,2.34375E-4,4.6875E-4,-1564.6305565015996
0,3,0.5,0.0625,2,4.6875E-4,9.375E-4,-1754.0584990326147
0,3,0.5,0.125,2,9.375E-4,0.001875,-1949.8986462389837
0,3,0.5,0.25,2,0.001875,0.00375,-2151.323381162214
0,3,0.5,0.5,2,0.00375,0.0075,-2382.1276562911203
0,3,0.5,1,2,0.0075,0.015,-2694.2130199252715
0,3,1,0.00390625,2,5.859375E-5,5.859375E-5,-1091.5725713710535
0,3,1,0.0078125,2,1.171875E-4,1.171875E-4,-1324.3173012274005
0,3,1,0.015625,2,2.34375E-4,2.34375E-4,-1532.2708233808908
0,3,1,0.03125,2,4.6875E-4,4.6875E-4,-1744.7301498278784
0,3,1,0.0625,2,9.375E-4,9.375E-4,-1995.0845958531938
0,3,1,0.125,2,0.001875,0.001875,-2284.1044484976273
0,3,1,0.25,2,0.00375,0.00375,-2626.8261617118465
0,3,1,0.5,2,0.0075,0.0075,-3046.102663859702
0,3,1,1,2,0.015,0.015,-3482.494457091134
0,5,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-555.7784004035859
0,5,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-765.6557263153029
0,5,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-953.2917759571177
0,5,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-1086.424208745037
0,5,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1235.7921530864148
0,5,0.03125,0.125,2,5.859375E-5,0.001875,-1352.8123832249858
0,5,0.03125,0.25,2,1.171875E-4,0.00375,-1429.071070004926
0,5,0.03125,0.5,2,2.34375E-4,0.0075,-1438.8182197439914
0,5,0.03125,1,2,4.6875E-4,0.015,-1431.2366627240242
0,5,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-585.0146720537869
0,5,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-803.3937604978825
0,5,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-1000.46773082097
0,5,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-1148.281202480992
0,5,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1305.4070571164002
0,5,0.0625,0.125,2,1.171875E-4,0.001875,-1439.6850888610725
0,5,0.0625,0.25,2,2.34375E-4,0.00375,-1524.480219764939
0,5,0.0625,0.5,2,4.6875E-4,0.0075,-1553.519748827435
0,5,0.0625,1,2,9.375E-4,0.015,-1589.101009333208
0,5,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-637.947540085448
0,5,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-867.3070957539608
0,5,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-1075.260639671044
0,5,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1241.5273207660323
0,5,0.125,0.0625,2,1.171875E-4,9.375E-4,-1407.1907949564065
0,5,0.125,0.125,2,2.34375E-4,0.001875,-1550.5180016616632
0,5,0.125,0.25,2,4.6875E-4,0.00375,-1653.3030609016919
0,5,0.125,0.5,2,9.375E-4,0.0075,-1733.0843701599672
0,5,0.125,1,2,0.001875,0.015,-1840.6017876347378
0,5,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-731.0574915875623
0,5,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-970.4272305337311
0,5,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1184.1122193563192
0,5,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1363.6870650046933
0,5,0.25,0.0625,2,2.34375E-4,9.375E-4,-1539.00586699535
0,5,0.25,0.125,2,4.6875E-4,0.001875,-1699.6105232039174
0,5,0.25,0.25,2,9.375E-4,0.00375,-1857.305309686195
0,5,0.25,0.5,2,0.001875,0.0075,-2019.2988532198585
0,5,0.25,1,2,0.00375,0.015,-2236.3494355386547
0,5,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-869.0471255265809
0,5,0.5,0.0078125,2,5.859375E-5,1.171875E-4,-1112.4534139965385
0,5,0.5,0.015625,2,1.171875E-4,2.34375E-4,-1328.7274481477775
0,5,0.5,0.03125,2,2.34375E-4,4.6875E-4,-1515.4365679053344
0,5,0.5,0.0625,2,4.6875E-4,9.375E-4,-1713.6624111353979
0,5,0.5,0.125,2,9.375E-4,0.001875,-1932.4717987137678
0,5,0.5,0.25,2,0.001875,0.00375,-2178.2824234071254
0,5,0.5,0.5,2,0.00375,0.0075,-2469.490921595358
0,5,0.5,1,2,0.0075,0.015,-2835.2475151798017
0,5,1,0.00390625,2,5.859375E-5,5.859375E-5,-1051.6156463377488
0,5,1,0.0078125,2,1.171875E-4,1.171875E-4,-1289.2451870457217
0,5,1,0.015625,2,2.34375E-4,2.34375E-4,-1499.7736208273209
0,5,1,0.03125,2,4.6875E-4,4.6875E-4,-1715.6360884785913
0,5,1,0.0625,2,9.375E-4,9.375E-4,-1976.5250735128445
0,5,1,0.125,2,0.001875,0.001875,-2290.2960856527134
0,5,1,0.25,2,0.00375,0.00375,-2677.0073225340493
0,5,1,0.5,2,0.0075,0.0075,-3152.0841752038705
0,5,1,1,2,0.015,0.015,-3634.17803564733
0,7,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-467.2498097442259
0,7,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-663.8421063492091
0,7,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-845.9786065677865
0,7,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-978.8556200851963
0,7,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1136.3372626531493
0,7,0.03125,0.125,2,5.859375E-5,0.001875,-1265.7802665855834
0,7,0.03125,0.25,2,1.171875E-4,0.00375,-1367.022972422535
0,7,0.03125,0.5,2,2.34375E-4,0.0075,-1409.6601196399806
0,7,0.03125,1,2,4.6875E-4,0.015,-1435.158783604479
0,7,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-502.72203426204965
0,7,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-711.5611440090943
0,7,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-908.3591198813235
0,7,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-1059.9302373246978
0,7,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1226.3351820469538
0,7,0.0625,0.125,2,1.171875E-4,0.001875,-1373.9953652857976
0,7,0.0625,0.25,2,2.34375E-4,0.00375,-1480.739733859879
0,7,0.0625,0.5,2,4.6875E-4,0.0075,-1542.132341939985
0,7,0.0625,1,2,9.375E-4,0.015,-1612.9983111248691
0,7,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-566.1675081201881
0,7,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-791.1760199483035
0,7,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-1002.9673070888198
0,7,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1175.435675961005
0,7,0.125,0.0625,2,1.171875E-4,9.375E-4,-1349.1319207928477
0,7,0.125,0.125,2,2.34375E-4,0.001875,-1503.4791350541523
0,7,0.125,0.25,2,4.6875E-4,0.00375,-1627.144497928108
0,7,0.125,0.5,2,9.375E-4,0.0075,-1740.6592466111288
0,7,0.125,1,2,0.001875,0.015,-1885.782132473966
0,7,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-674.0584840222641
0,7,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-914.3347447877194
0,7,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1133.9585407061497
0,7,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1318.8032090625672
0,7,0.25,0.0625,2,2.34375E-4,9.375E-4,-1499.116669504819
0,7,0.25,0.125,2,4.6875E-4,0.001875,-1669.3059682147878
0,7,0.25,0.25,2,9.375E-4,0.00375,-1848.8792809298368
0,7,0.25,0.5,2,0.001875,0.0075,-2045.7708148017814
0,7,0.25,1,2,0.00375,0.015,-2301.4236411833012
0,7,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-830.2918017869841
0,7,0.5,0.0078125,2,5.859375E-5,1.171875E-4,-1076.6131704891702
0,7,0.5,0.015625,2,1.171875E-4,2.34375E-4,-1297.90597651273
0,7,0.5,0.03125,2,2.34375E-4,4.6875E-4,-1486.6439571356532
0,7,0.5,0.0625,2,4.6875E-4,9.375E-4,-1688.506290014825
0,7,0.5,0.125,2,9.375E-4,0.001875,-1917.8756636954895
0,7,0.5,0.25,2,0.001875,0.00375,-2186.269144102266
0,7,0.5,0.5,2,0.00375,0.0075,-2512.0029194650033
0,7,0.5,1,2,0.0075,0.015,-2914.9551100825565
0,7,1,0.00390625,2,5.859375E-5,5.859375E-5,-1029.2830321758884
0,7,1,0.0078125,2,1.171875E-4,1.171875E-4,-1269.5274539568009
0,7,1,0.015625,2,2.34375E-4,2.34375E-4,-1481.4768253141133
0,7,1,0.03125,2,4.6875E-4,4.6875E-4,-1698.505263591786
0,7,1,0.0625,2,9.375E-4,9.375E-4,-1963.8082172824643
0,7,1,0.125,2,0.001875,0.001875,-2288.8675258964377
0,7,1,0.25,2,0.00375,0.00375,-2697.7728610854415
0,7,1,0.5,2,0.0075,0.0075,-3204.654772682033
0,7,1,1,2,0.015,0.015,-3720.652387491773
0,10,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-382.6757926081254
0,10,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-561.3748497875067
0,10,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-735.9195850517284
0,10,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-870.0981316118302
0,10,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1036.5165092197346
0,10,0.03125,0.125,2,5.859375E-5,0.001875,-1178.4868560151504
0,10,0.03125,0.25,2,1.171875E-4,0.00375,-1303.368203646743
0,10,0.03125,0.5,2,2.34375E-4,0.0075,-1377.0153799724546
0,10,0.03125,1,2,4.6875E-4,0.015,-1436.3532386635964
0,10,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-424.5032698938135
0,10,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-620.31355112342
0,10,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-816.0529160541007
0,10,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-973.13745372051
0,10,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1149.4697505100253
0,10,0.0625,0.125,2,1.171875E-4,0.001875,-1309.8255808809467
0,10,0.0625,0.25,2,2.34375E-4,0.00375,-1435.8870284889613
0,10,0.0625,0.5,2,4.6875E-4,0.0075,-1527.041267185011
0,10,0.0625,1,2,9.375E-4,0.015,-1633.3228670314766
0,10,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-498.5555541676656
0,10,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-717.0927164858394
0,10,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-932.7812873660102
0,10,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1112.6904581927713
0,10,0.125,0.0625,2,1.171875E-4,9.375E-4,-1294.308416879572
0,10,0.125,0.125,2,2.34375E-4,0.001875,-1458.0870468044693
0,10,0.125,0.25,2,4.6875E-4,0.00375,-1599.4155226440494
0,10,0.125,0.5,2,9.375E-4,0.0075,-1743.4417228989728
0,10,0.125,1,2,0.001875,0.015,-1925.7398444415546
0,10,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-621.3295022728479
0,10,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-861.3949343829684
0,10,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1087.0770257002296
0,10,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1277.5791497507885
0,10,0.25,0.0625,2,2.34375E-4,9.375E-4,-1462.1147406556106
0,10,0.25,0.125,2,4.6875E-4,0.001875,-1639.8475622032875
0,10,0.25,0.25,2,9.375E-4,0.00375,-1837.6557050151223
0,10,0.25,0.5,2,0.001875,0.0075,-2065.6873432521647
0,10,0.25,1,2,0.00375,0.015,-2359.2736821579892
0,10,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-795.2440397462046
0,10,0.5,0.0078125,2,5.859375E-5,1.171875E-4,-1043.7936493773022
0,10,0.5,0.015625,2,1.171875E-4,2.34375E-4,-1270.163364524462
0,10,0.5,0.03125,2,2.34375E-4,4.6875E-4,-1460.6671955895008
0,10,0.5,0.0625,2,4.6875E-4,9.375E-4,-1665.173555949539
0,10,0.5,0.125,2,9.375E-4,0.001875,-1902.7514991038001
0,10,0.5,0.25,2,0.001875,0.00375,-2189.7638067838066
0,10,0.5,0.5,2,0.00375,0.0075,-2546.0247545376233
0,10,0.5,1,2,0.0075,0.015,-2985.9336915847284
0,10,1,0.00390625,2,5.859375E-5,5.859375E-5,-1009.6162551167639
0,10,1,0.0078125,2,1.171875E-4,1.171875E-4,-1252.060008281091
0,10,1,0.015625,2,2.34375E-4,2.34375E-4,-1465.2979420400377
0,10,1,0.03125,2,4.6875E-4,4.6875E-4,-1683.051754433136
0,10,1,0.0625,2,9.375E-4,9.375E-4,-1951.5889709839755
0,10,1,0.125,2,0.001875,0.001875,-2285.3388794992347
0,10,1,0.25,2,0.00375,0.00375,-2712.43505779415
0,10,1,0.5,2,0.0075,0.0075,-3247.349855991816
0,10,1,1,2,0.015,0.015,-3798.088429349884
0.25,1,0.03125,0.00390625,2,1.8310546875E-6,5.859375E-5,-711.8214275526075
0.25,1,0.03125,0.0078125,2,3.662109375E-6,1.171875E-4,-863.6504813333299
0.25,1,0.03125,0.015625,2,7.32421875E-6,2.34375E-4,-988.4395398973597
0.25,1,0.03125,0.03125,2,1.46484375E-5,4.6875E-4,-1057.0716155989103
0.25,1,0.03125,0.0625,2,2.9296875E-5,9.375E-4,-1077.8885167359126
0.25,1,0.03125,0.125,2,5.859375E-5,0.001875,-1001.7302156031565
0.25,1,0.03125,0.25,2,1.171875E-4,0.00375,-790.1747818090004
0.25,1,0.03125,0.5,2,2.34375E-4,0.0075,-453.9109887477333
0.25,1,0.03125,1,2,4.6875E-4,0.015,-90.68911129234004
0.25,1,0.0625,0.00390625,2,3.662109375E-6,5.859375E-5,-716.6152444803286
0.25,1,0.0625,0.0078125,2,7.32421875E-6,1.171875E-4,-871.1506898168789
0.25,1,0.0625,0.015625,2,1.46484375E-5,2.34375E-4,-995.5583572704769
0.25,1,0.0625,0.03125,2,2.9296875E-5,4.6875E-4,-1066.4526114222824
0.25,1,0.0625,0.0625,2,5.859375E-5,9.375E-4,-1088.515435341102
0.25,1,0.0625,0.125,2,1.171875E-4,0.001875,-1017.5826055888256
0.25,1,0.0625,0.25,2,2.34375E-4,0.00375,-810.7695743785008
0.25,1,0.0625,0.5,2,4.6875E-4,0.0075,-482.5297027957407
0.25,1,0.0625,1,2,9.375E-4,0.015,-141.02663984421827
0.25,1,0.125,0.00390625,2,7.32421875E-6,5.859375E-5,-726.5397316982649
0.25,1,0.125,0.0078125,2,1.46484375E-5,1.171875E-4,-884.0782635158686
0.25,1,0.125,0.015625,2,2.9296875E-5,2.34375E-4,-1010.1320604145968
0.25,1,0.125,0.03125,2,5.859375E-5,4.6875E-4,-1086.0741986841194
0.25,1,0.125,0.0625,2,1.171875E-4,9.375E-4,-1112.4949078253549
0.25,1,0.125,0.125,2,2.34375E-4,0.001875,-1046.6002332300113
0.25,1,0.125,0.25,2,4.6875E-4,0.00375,-848.4130421027171
0.25,1,0.125,0.5,2,9.375E-4,0.0075,-547.3881648655426
0.25,1,0.125,1,2,0.001875,0.015,-254.79931206837273
0.25,1,0.25,0.00390625,2,1.46484375E-5,5.859375E-5,-755.4217448982661
0.25,1,0.25,0.0078125,2,2.9296875E-5,1.171875E-4,-912.3590180968099
0.25,1,0.25,0.015625,2,5.859375E-5,2.34375E-4,-1037.51171177314
0.25,1,0.25,0.03125,2,1.171875E-4,4.6875E-4,-1120.5995604993245
0.25,1,0.25,0.0625,2,2.34375E-4,9.375E-4,-1155.2102598689694
0.25,1,0.25,0.125,2,4.6875E-4,0.001875,-1099.388372492877
0.25,1,0.25,0.25,2,9.375E-4,0.00375,-932.7799873967015
0.25,1,0.25,0.5,2,0.001875,0.0075,-687.2657957897525
0.25,1,0.25,1,2,0.00375,0.015,-491.8032609303957
0.25,1,0.5,0.00390625,2,2.9296875E-5,5.859375E-5,-801.5653461128397
