A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0.75,1,0.5,0.0625,64,4.6875E-4,9.375E-4,290.4910664591101
0.75,1,0.5,0.125,64,9.375E-4,0.001875,512.7570643088808
0.75,1,0.5,0.25,64,0.001875,0.00375,847.7448186265838
0.75,1,0.5,0.5,64,0.00375,0.0075,1276.7224522526058
0.75,1,0.5,1,64,0.0075,0.015,1691.9636321228163
0.75,1,1,0.00390625,64,5.859375E-5,5.859375E-5,5.729905898097782
0.75,1,1,0.0078125,64,1.171875E-4,1.171875E-4,25.531316619820796
0.75,1,1,0.015625,64,2.34375E-4,2.34375E-4,62.8637696897849
0.75,1,1,0.03125,64,4.6875E-4,4.6875E-4,125.75288698012656
0.75,1,1,0.0625,64,9.375E-4,9.375E-4,227.5919951659909
0.75,1,1,0.125,64,0.001875,0.001875,390.09139709414154
0.75,1,1,0.25,64,0.00375,0.00375,626.3804155230956
0.75,1,1,0.5,64,0.0075,0.0075,916.6496104764055
0.75,1,1,1,64,0.015,0.015,1198.835133260074
0.75,2,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,2.882453328782056
0.75,2,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,17.42509492614539
0.75,2,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,47.74991573960986
0.75,2,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,108.72717554586899
0.75,2,0.03125,0.0625,64,2.9296875E-5,9.375E-4,225.44713953022057
0.75,2,0.03125,0.125,64,5.859375E-5,0.001875,439.7271735874675
0.75,2,0.03125,0.25,64,1.171875E-4,0.00375,805.0801037982544
0.75,2,0.03125,0.5,64,2.34375E-4,0.0075,1373.0796813272514
0.75,2,0.03125,1,64,4.6875E-4,0.015,2120.328793870318
0.75,2,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,2.428183317446829
0.75,2,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,16.603883633885886
0.75,2,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,46.43578578211229
0.75,2,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,106.56594136687698
0.75,2,0.0625,0.0625,64,5.859375E-5,9.375E-4,221.5173361481949
0.75,2,0.0625,0.125,64,1.171875E-4,0.001875,431.4668443037077
0.75,2,0.0625,0.25,64,2.34375E-4,0.00375,787.5254009471946
0.75,2,0.0625,0.5,64,4.6875E-4,0.0075,1332.603403409769
0.75,2,0.0625,1,64,9.375E-4,0.015,2034.5856106051135
0.75,2,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,1.621196112898256
0.75,2,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,15.311846293522022
0.75,2,0.125,0.015625,64,2.9296875E-5,2.34375E-4,44.416760891822534
0.75,2,0.125,0.03125,64,5.859375E-5,4.6875E-4,103.11228539367525
0.75,2,0.125,0.0625,64,1.171875E-4,9.375E-4,214.5954308861576
0.75,2,0.125,0.125,64,2.34375E-4,0.001875,415.6131520339241
0.75,2,0.125,0.25,64,4.6875E-4,0.00375,751.026878286912
0.75,2,0.125,0.5,64,9.375E-4,0.0075,1254.3025456877676
0.75,2,0.125,1,64,0.001875,0.015,1880.8707019901856
0.75,2,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,0.27025783278992455
0.75,2,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,13.176776508216765
0.75,2,0.25,0.015625,64,5.859375E-5,2.34375E-4,41.035873583753144
0.75,2,0.25,0.03125,64,1.171875E-4,4.6875E-4,96.73052466424176
0.75,2,0.25,0.0625,64,2.34375E-4,9.375E-4,200.21575712659893
0.75,2,0.25,0.125,64,4.6875E-4,0.001875,382.4252842105551
0.75,2,0.25,0.25,64,9.375E-4,0.00375,680.3938787865027
0.75,2,0.25,0.5,64,0.001875,0.0075,1114.4135648461915
0.75,2,0.25,1,64,0.00375,0.015,1628.4936442887415
0.75,2,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-1.992624163587088
0.75,2,0.5,0.0078125,64,5.859375E-5,1.171875E-4,9.575050876351977
0.75,2,0.5,0.015625,64,1.171875E-4,2.34375E-4,34.545427427492584
0.75,2,0.5,0.03125,64,2.34375E-4,4.6875E-4,82.92733476666311
0.75,2,0.5,0.0625,64,4.6875E-4,9.375E-4,169.63787996436605
0.75,2,0.5,0.125,64,9.375E-4,0.001875,318.02209457571973
0.75,2,0.5,0.25,64,0.001875,0.00375,554.5063526989604
0.75,2,0.5,0.5,64,0.00375,0.0075,887.2576197909113
0.75,2,0.5,1,64,0.0075,0.015,1263.3068651742633
0.75,2,1,0.00390625,64,5.859375E-5,5.859375E-5,-5.993404512255809
0.75,2,1,0.0078125,64,1.171875E-4,1.171875E-4,2.6389564048240493
0.75,2,1,0.015625,64,2.34375E-4,2.34375E-4,20.82271611133082
0.75,2,1,0.03125,64,4.6875E-4,4.6875E-4,53.73026343703912
0.75,2,1,0.0625,64,9.375E-4,9.375E-4,109.4159811452009
0.75,2,1,0.125,64,0.001875,0.001875,203.25638983298091
0.75,2,1,0.25,64,0.00375,0.00375,351.0755040549653
0.75,2,1,0.5,64,0.0075,0.0075,562.1275155303179
0.75,2,1,1,64,0.015,0.015,823.3736222586563
1,1,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,32.484391852753376
1,1,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,64.81604970094332
1,1,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,128.05011485485275
1,1,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,249.25014324953827
1,1,0.03125,0.0625,64,2.9296875E-5,9.375E-4,474.15574361372603
1,1,0.03125,0.125,64,5.859375E-5,0.001875,870.859656223321
1,1,0.03125,0.25,64,1.171875E-4,0.00375,1514.1214915450764
1,1,0.03125,0.5,64,2.34375E-4,0.0075,2440.7610330249
1,1,0.03125,1,64,4.6875E-4,0.015,3553.045403756696
1,1,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,32.57237456132308
1,1,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,65.03565602330688
1,1,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,128.60399402058073
1,1,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,250.34691852144852
1,1,0.0625,0.0625,64,5.859375E-5,9.375E-4,475.36300022184173
1,1,0.0625,0.125,64,1.171875E-4,0.001875,870.0277204800229
1,1,0.0625,0.25,64,2.34375E-4,0.00375,1505.7779910131035
1,1,0.0625,0.5,64,4.6875E-4,0.0075,2410.275454026855
1,1,0.0625,1,64,9.375E-4,0.015,3474.835874851374
1,1,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,32.740420062138995
1,1,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,65.4968527610884
1,1,0.125,0.015625,64,2.9296875E-5,2.34375E-4,129.70846408161142
1,1,0.125,0.03125,64,5.859375E-5,4.6875E-4,252.2525123631195
1,1,0.125,0.0625,64,1.171875E-4,9.375E-4,476.842356511224
1,1,0.125,0.125,64,2.34375E-4,0.001875,866.0509167726536
1,1,0.125,0.25,64,4.6875E-4,0.00375,1484.941502022391
1,1,0.125,0.5,64,9.375E-4,0.0075,2349.1431823810053
1,1,0.125,1,64,0.001875,0.015,3334.8552316636683
1,1,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,33.07955939192315
1,1,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,66.36274988878687
1,1,0.25,0.015625,64,5.859375E-5,2.34375E-4,131.581108530711
1,1,0.25,0.03125,64,1.171875E-4,4.6875E-4,254.8337173571952
1,1,0.25,0.0625,64,2.34375E-4,9.375E-4,476.58116661504584
1,1,0.25,0.125,64,4.6875E-4,0.001875,853.7011598538517
1,1,0.25,0.25,64,9.375E-4,0.00375,1442.1234499093973
1,1,0.25,0.5,64,0.001875,0.0075,2241.0085589564524
1,1,0.25,1,64,0.00375,0.015,3106.821125057508
1,1,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,33.69956813286164
1,1,0.5,0.0078125,64,5.859375E-5,1.171875E-4,67.78175779383258
1,1,0.5,0.015625,64,1.171875E-4,2.34375E-4,134.13490736970397
1,1,0.5,0.03125,64,2.34375E-4,4.6875E-4,256.5612580768678
1,1,0.5,0.0625,64,4.6875E-4,9.375E-4,470.82194452575027
1,1,0.5,0.125,64,9.375E-4,0.001875,826.7667868572453
1,1,0.5,0.25,64,0.001875,0.00375,1367.4206363713529
1,1,0.5,0.5,64,0.00375,0.0075,2069.547972129868
1,1,0.5,1,64,0.0075,0.015,2779.760752570293
1,1,1,0.00390625,64,5.859375E-5,5.859375E-5,34.71533706494263
1,1,1,0.0078125,64,1.171875E-4,1.171875E-4,69.68521389883666
1,1,1,0.015625,64,2.34375E-4,2.34375E-4,136.37003249141083
1,1,1,0.03125,64,4.6875E-4,4.6875E-4,254.76918010270413
1,1,1,0.0625,64,9.375E-4,9.375E-4,455.5397343134777
1,1,1,0.125,64,0.001875,0.001875,780.227483912601
1,1,1,0.25,64,0.00375,0.00375,1252.799965120897
1,1,1,0.5,64,0.0075,0.0075,1833.3472371563244
1,1,1,1,64,0.015,0.015,2397.7728644091735
1,2,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,19.562638694256837
1,2,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,40.07330639064189
1,2,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,81.25909726780688
1,2,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,163.12945541727026
1,2,0.03125,0.0625,64,2.9296875E-5,9.375E-4,320.3165500644103
1,2,0.03125,0.125,64,5.859375E-5,0.001875,609.0330306360642
1,2,0.03125,0.25,64,1.171875E-4,0.00375,1103.649390965034
1,2,0.03125,0.5,64,2.34375E-4,0.0075,1873.5630789915535
1,2,0.03125,1,64,4.6875E-4,0.015,2891.375989061681
1,2,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,19.51508493261432
1,2,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,39.942163339489525
1,2,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,81.10574672210365
1,2,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,163.027097050667
1,2,0.0625,0.0625,64,5.859375E-5,9.375E-4,320.0424504576595
1,2,0.0625,0.125,64,1.171875E-4,0.001875,607.2743995333599
1,2,0.0625,0.25,64,2.34375E-4,0.00375,1096.5751027608485
1,2,0.0625,0.5,64,4.6875E-4,0.0075,1848.597567003856
1,2,0.0625,1,64,9.375E-4,0.015,2825.4438626396336
1,2,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,19.457865675618656
1,2,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,39.86904800423595
1,2,0.125,0.015625,64,2.9296875E-5,2.34375E-4,81.17080882041128
1,2,0.125,0.03125,64,5.859375E-5,4.6875E-4,163.32408794035518
1,2,0.125,0.0625,64,1.171875E-4,9.375E-4,319.9977292418453
1,2,0.125,0.125,64,2.34375E-4,0.001875,603.6737006512167
1,2,0.125,0.25,64,4.6875E-4,0.00375,1080.3037491882008
1,2,0.125,0.5,64,9.375E-4,0.0075,1799.8637650822945
1,2,0.125,1,64,0.001875,0.015,2707.9913811195415
1,2,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,19.441546031720545
1,2,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,39.93263088878943
1,2,0.25,0.015625,64,5.859375E-5,2.34375E-4,81.61475542600665
1,2,0.25,0.03125,64,1.171875E-4,4.6875E-4,164.06745926459496
1,2,0.25,0.0625,64,2.34375E-4,9.375E-4,319.0093692961664
1,2,0.25,0.125,64,4.6875E-4,0.001875,594.3331453170937
1,2,0.25,0.25,64,9.375E-4,0.00375,1048.1886252634154
1,2,0.25,0.5,64,0.001875,0.0075,1714.1832281216384
1,2,0.25,1,64,0.00375,0.015,2517.896506509209
1,2,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,19.542308857832467
1,2,0.5,0.0078125,64,5.859375E-5,1.171875E-4,40.29470025622941
1,2,0.5,0.015625,64,1.171875E-4,2.34375E-4,82.46181732476245
1,2,0.5,0.03125,64,2.34375E-4,4.6875E-4,164.41426257953344
1,2,0.5,0.0625,64,4.6875E-4,9.375E-4,314.62382874166417
1,2,0.5,0.125,64,9.375E-4,0.001875,575.2476033560043
1,2,0.5,0.25,64,0.001875,0.00375,992.5614617355018
1,2,0.5,0.5,64,0.00375,0.0075,1579.848103784041
1,2,0.5,1,64,0.0075,0.015,2250.0227464543314
1,2,1,0.00390625,64,5.859375E-5,5.859375E-5,19.820794760481427
1,2,1,0.0078125,64,1.171875E-4,1.171875E-4,40.946529854370645
1,2,1,0.015625,64,2.34375E-4,2.34375E-4,83.2692841032062
1,2,1,0.03125,64,4.6875E-4,4.6875E-4,162.8726619076753
1,2,1,0.0625,64,9.375E-4,9.375E-4,304.23280096315534
1,2,1,0.125,64,0.001875,0.001875,542.5405920262411
1,2,1,0.25,64,0.00375,0.00375,908.175729099435
1,2,1,0.5,64,0.0075,0.0075,1397.9595297112055
1,2,1,1,64,0.015,0.015,1942.1768786818398
0,3,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,-43.192513105649546
0,3,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,-46.820147795790845
0,3,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,-50.39956607210408
0,3,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,-53.81916001228739
0,3,0.03125,0.0625,64,2.9296875E-5,9.375E-4,-60.15307614536469
0,3,0.03125,0.125,64,5.859375E-5,0.001875,-70.75236142137427
0,3,0.03125,0.25,64,1.171875E-4,0.00375,-95.64018588773007
0,3,0.03125,0.5,64,2.34375E-4,0.0075,-137.0667710436639
0,3,0.03125,1,64,4.6875E-4,0.015,-208.8194995830846
0,3,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,-45.42373298095279
0,3,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,-50.58888731033646
0,3,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,-56.34945945343105
0,3,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,-63.549903658597785
0,3,0.0625,0.0625,64,5.859375E-5,9.375E-4,-76.59616162543612
0,3,0.0625,0.125,64,1.171875E-4,0.001875,-100.24707782490773
0,3,0.0625,0.25,64,2.34375E-4,0.00375,-146.94758247675605
0,3,0.0625,0.5,64,4.6875E-4,0.0075,-229.36918929233167
0,3,0.0625,1,64,9.375E-4,0.015,-364.3664182642401
0,3,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,-49.28730001578875
0,3,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,-56.60218091299106
0,3,0.125,0.015625,64,2.9296875E-5,2.34375E-4,-65.87645293573136
0,3,0.125,0.03125,64,5.859375E-5,4.6875E-4,-79.61697685046018
0,3,0.125,0.0625,64,1.171875E-4,9.375E-4,-105.48960145072994
0,3,0.125,0.125,64,2.34375E-4,0.001875,-154.47619126829554
0,3,0.125,0.25,64,4.6875E-4,0.00375,-247.94609243376365
0,3,0.125,0.5,64,9.375E-4,0.0075,-405.12695760873896
0,3,0.125,1,64,0.001875,0.015,-643.0893298057279
0,3,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,-55.59762384963223
0,3,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,-66.52353043980894
0,3,0.25,0.015625,64,5.859375E-5,2.34375E-4,-81.95911535308778
0,3,0.25,0.03125,64,1.171875E-4,4.6875E-4,-108.5145326059926
0,3,0.25,0.0625,64,2.34375E-4,9.375E-4,-161.20481123365445
0,3,0.25,0.125,64,4.6875E-4,0.001875,-261.651180122736
0,3,0.25,0.25,64,9.375E-4,0.00375,-440.2027744967129
0,3,0.25,0.5,64,0.001875,0.0075,-721.0372900370148
0,3,0.25,1,64,0.00375,0.015,-1103.1333972761104
0,3,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-65.90731900263337
0,3,0.5,0.0078125,64,5.859375E-5,1.171875E-4,-83.08969028066991
0,3,0.5,0.015625,64,1.171875E-4,2.34375E-4,-111.51723497088074
0,3,0.5,0.03125,64,2.34375E-4,4.6875E-4,-165.69629044712815
0,3,0.5,0.0625,64,4.6875E-4,9.375E-4,-271.7843389304175
0,3,0.5,0.125,64,9.375E-4,0.001875,-465.615805858924
0,3,0.5,0.25,64,0.001875,0.00375,-785.8126473780895
0,3,0.5,0.5,64,0.00375,0.0075,-1242.923140813373
0,3,0.5,1,64,0.0075,0.015,-1778.5997838776207
0,3,1,0.00390625,64,5.859375E-5,5.859375E-5,-83.5982570685133
0,3,1,0.0078125,64,1.171875E-4,1.171875E-4,-113.68730552440954
0,3,1,0.015625,64,2.34375E-4,2.34375E-4,-169.57452908193454
0,3,1,0.03125,64,4.6875E-4,4.6875E-4,-278.6713608330958
0,3,1,0.0625,64,9.375E-4,9.375E-4,-483.47053070521883
0,3,1,0.125,64,0.001875,0.001875,-831.6279573402443
0,3,1,0.25,64,0.00375,0.00375,-1356.483732692981
0,3,1,0.5,64,0.0075,0.0075,-2011.1299909140293
0,3,1,1,64,0.015,0.015,-2622.0675182663863
0,5,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,-37.061937836268186
0,5,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,-40.84403428854377
0,5,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,-45.83085934762684
0,5,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,-51.3911023035499
0,5,0.03125,0.0625,64,2.9296875E-5,9.375E-4,-59.91149959279984
0,5,0.03125,0.125,64,5.859375E-5,0.001875,-72.67815022803829
0,5,0.03125,0.25,64,1.171875E-4,0.00375,-100.50731303264273
0,5,0.03125,0.5,64,2.34375E-4,0.0075,-146.53397332384736
0,5,0.03125,1,64,4.6875E-4,0.015,-228.03764249112885
0,5,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,-40.208431979173554
0,5,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,-45.93422797614573
0,5,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,-53.40192693545194
0,5,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,-62.88083495926756
0,5,0.0625,0.0625,64,5.859375E-5,9.375E-4,-78.15261059004584
0,5,0.0625,0.125,64,1.171875E-4,0.001875,-104.05531752465933
0,5,0.0625,0.25,64,2.34375E-4,0.00375,-154.33616219678817
0,5,0.0625,0.5,64,4.6875E-4,0.0075,-244.98035880371478
0,5,0.0625,1,64,9.375E-4,0.015,-396.62868369214897
0,5,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,-45.3142255342305
0,5,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,-53.429016680730555
0,5,0.125,0.015625,64,2.9296875E-5,2.34375E-4,-64.55297394117672
0,5,0.125,0.03125,64,5.859375E-5,4.6875E-4,-80.57521049953347
0,5,0.125,0.0625,64,1.171875E-4,9.375E-4,-108.5466959697404
0,5,0.125,0.125,64,2.34375E-4,0.001875,-160.0035987549328
0,5,0.125,0.25,64,4.6875E-4,0.00375,-259.5143033897141
0,5,0.125,0.5,64,9.375E-4,0.0075,-430.8431417938366
0,5,0.125,1,64,0.001875,0.015,-695.5668016924759
0,5,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,-52.9733573844436
0,5,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,-64.88781734891975
0,5,0.25,0.015625,64,5.859375E-5,2.34375E-4,-82.11916926928686
0,5,0.25,0.03125,64,1.171875E-4,4.6875E-4,-110.78073540546825
0,5,0.25,0.0625,64,2.34375E-4,9.375E-4,-165.53409500449789
0,5,0.25,0.125,64,4.6875E-4,0.001875,-269.76014950997813
0,5,0.25,0.25,64,9.375E-4,0.00375,-458.2940376467066
0,5,0.25,0.5,64,0.001875,0.0075,-761.9736407600334
0,5,0.25,1,64,0.00375,0.015,-1181.363590339893
0,5,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-64.51322124889371
0,5,0.5,0.0078125,64,5.859375E-5,1.171875E-4,-82.74099508192123
0,5,0.5,0.015625,64,1.171875E-4,2.34375E-4,-112.90798197788394
0,5,0.5,0.03125,64,2.34375E-4,4.6875E-4,-169.0344501839533
0,5,0.5,0.0625,64,4.6875E-4,9.375E-4,-277.61848356542055
0,5,0.5,0.125,64,9.375E-4,0.001875,-477.40371675865265
0,5,0.5,0.25,64,0.001875,0.00375,-813.2927104323181
0,5,0.5,0.5,64,0.00375,0.0075,-1302.0126225370932
0,5,0.5,1,64,0.0075,0.015,-1879.776797983055
0,5,1,0.00390625,64,5.859375E-5,5.859375E-5,-83.21958552823737
0,5,1,0.0078125,64,1.171875E-4,1.171875E-4,-114.36731859828211
0,5,1,0.015625,64,2.34375E-4,2.34375E-4,-171.82367900814543
0,5,1,0.03125,64,4.6875E-4,4.6875E-4,-282.8770367470512
0,5,1,0.0625,64,9.375E-4,9.375E-4,-491.2399595045832
0,5,1,0.125,64,0.001875,0.001875,-848.429723776467
0,5,1,0.25,64,0.00375,0.00375,-1394.286881517507
0,5,1,0.5,64,0.0075,0.0075,-2084.941261481543
0,5,1,1,64,0.015,0.015,-2733.588432161296
0.25,3,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,-28.81774854553253
0.25,3,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,-27.747061956669622
0.25,3,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,-22.773492242528484
0.25,3,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,-9.895865952410585
0.25,3,0.03125,0.0625,64,2.9296875E-5,9.375E-4,15.507436166415502
0.25,3,0.03125,0.125,64,5.859375E-5,0.001875,64.17991481313234
0.25,3,0.03125,0.25,64,1.171875E-4,0.00375,145.65750333551003
0.25,3,0.03125,0.5,64,2.34375E-4,0.0075,278.0337960906264
0.25,3,0.03125,1,64,4.6875E-4,0.015,454.77250157960214
0.25,3,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,-30.515362683146893
0.25,3,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,-30.635275260925532
0.25,3,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,-27.331118202811272
0.25,3,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,-17.310494147740595
0.25,3,0.0625,0.0625,64,5.859375E-5,9.375E-4,3.00629066423185
0.25,3,0.0625,0.125,64,1.171875E-4,0.001875,41.606192664585436
0.25,3,0.0625,0.25,64,2.34375E-4,0.00375,105.69539007247648
0.25,3,0.0625,0.5,64,4.6875E-4,0.0075,203.56988854446004
0.25,3,0.0625,1,64,9.375E-4,0.015,323.8821354190472
0.25,3,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,-33.44593256170661
0.25,3,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,-35.203597430176174
0.25,3,0.125,0.015625,64,2.9296875E-5,2.34375E-4,-34.53782565665659
0.25,3,0.125,0.03125,64,5.859375E-5,4.6875E-4,-29.405573500478468
0.25,3,0.125,0.0625,64,1.171875E-4,9.375E-4,-18.77159346641186
0.25,3,0.125,0.125,64,2.34375E-4,0.001875,0.17379401230981628
0.25,3,0.125,0.25,64,4.6875E-4,0.00375,26.643446674956255
0.25,3,0.125,0.5,64,9.375E-4,0.0075,61.658469326496565
0.25,3,0.125,1,64,0.001875,0.015,89.58189574021704
0.25,3,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,-38.208922792552436
0.25,3,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,-42.68524482088203
0.25,3,0.25,0.015625,64,5.859375E-5,2.34375E-4,-46.5933552923023
0.25,3,0.25,0.03125,64,1.171875E-4,4.6875E-4,-51.02861820716711
0.25,3,0.25,0.0625,64,2.34375E-4,9.375E-4,-60.81453127415938
0.25,3,0.25,0.125,64,4.6875E-4,0.001875,-82.06438134011937
0.25,3,0.25,0.25,64,9.375E-4,0.00375,-123.94594700838522
0.25,3,0.25,0.5,64,0.001875,0.0075,-192.94626217793666
0.25,3,0.25,1,64,0.00375,0.015,-296.12465812501307
0.25,3,0.5,0.00390625,64,2.9296875E-5,5.859375E-5,-45.9518041762015
0.25,3,0.5,0.0078125,64,5.859375E-5,1.171875E-4,-55.09311588156645
0.25,3,0.5,0.015625,64,1.171875E-4,2.34375E-4,-68.67678379560623
0.25,3,0.5,0.03125,64,2.34375E-4,4.6875E-4,-93.92017933700484
0.25,3,0.5,0.0625,64,4.6875E-4,9.375E-4,-144.62043951312376
0.25,3,0.5,0.125,64,9.375E-4,0.001875,-238.71989752636478
0.25,3,0.5,0.25,64,0.001875,0.00375,-394.19341371832314
0.25,3,0.5,0.5,64,0.00375,0.0075,-611.8708434995075
0.25,3,0.5,1,64,0.0075,0.015,-859.4310180776483
0.25,3,1,0.00390625,64,5.859375E-5,5.859375E-5,-59.20060064433956
0.25,3,1,0.0078125,64,1.171875E-4,1.171875E-4,-77.96836287564909
0.25,3,1,0.015625,64,2.34375E-4,2.34375E-4,-112.12366847116921
0.25,3,1,0.03125,64,4.6875E-4,4.6875E-4,-178.9705713685829
0.25,3,1,0.0625,64,9.375E-4,9.375E-4,-305.34972745970026
0.25,3,1,0.125,64,0.001875,0.001875,-519.5178296786025
0.25,3,1,0.25,64,0.00375,0.00375,-838.8354136509146
0.25,3,1,0.5,64,0.0075,0.0075,-1224.9358266854642
0.25,3,1,1,64,0.015,0.015,-1556.6718153618558
0.25,5,0.03125,0.00390625,64,1.8310546875E-6,5.859375E-5,-25.423574348291254
0.25,5,0.03125,0.0078125,64,3.662109375E-6,1.171875E-4,-25.748278155188146
0.25,5,0.03125,0.015625,64,7.32421875E-6,2.34375E-4,-24.40781558796656
0.25,5,0.03125,0.03125,64,1.46484375E-5,4.6875E-4,-18.222560208728247
0.25,5,0.03125,0.0625,64,2.9296875E-5,9.375E-4,-4.0555511156618085
0.25,5,0.03125,0.125,64,5.859375E-5,0.001875,25.886818885280054
0.25,5,0.03125,0.25,64,1.171875E-4,0.00375,77.42849213009909
0.25,5,0.03125,0.5,64,2.34375E-4,0.0075,167.78052825002214
0.25,5,0.03125,1,64,4.6875E-4,0.015,297.76949778899973
0.25,5,0.0625,0.00390625,64,3.662109375E-6,5.859375E-5,-27.8152188308661
0.25,5,0.0625,0.0078125,64,7.32421875E-6,1.171875E-4,-29.641569047323507
0.25,5,0.0625,0.015625,64,1.46484375E-5,2.34375E-4,-30.208325744733983
0.25,5,0.0625,0.03125,64,2.9296875E-5,4.6875E-4,-26.996466745774867
0.25,5,0.0625,0.0625,64,5.859375E-5,9.375E-4,-17.93748075021447
0.25,5,0.0625,0.125,64,1.171875E-4,0.001875,1.9641580560728702
0.25,5,0.0625,0.25,64,2.34375E-4,0.00375,35.960154213979585
0.25,5,0.0625,0.5,64,4.6875E-4,0.0075,90.01698289030192
0.25,5,0.0625,1,64,9.375E-4,0.015,160.19057554151019
0.25,5,0.125,0.00390625,64,7.32421875E-6,5.859375E-5,-31.687396406487288
0.25,5,0.125,0.0078125,64,1.46484375E-5,1.171875E-4,-35.33945000340127
0.25,5,0.125,0.015625,64,2.9296875E-5,2.34375E-4,-38.671061727778316
0.25,5,0.125,0.03125,64,5.859375E-5,4.6875E-4,-40.37177869920613
0.25,5,0.125,0.0625,64,1.171875E-4,9.375E-4,-40.874446729012995
0.25,5,0.125,0.125,64,2.34375E-4,0.001875,-40.559190894038004
0.25,5,0.125,0.25,64,4.6875E-4,0.00375,-45.30119430546655
0.25,5,0.125,0.5,64,9.375E-4,0.0075,-56.84366675640934
0.25,5,0.125,1,64,0.001875,0.015,-83.64170983780919
0.25,5,0.25,0.00390625,64,1.46484375E-5,5.859375E-5,-37.47503314329448
0.25,5,0.25,0.0078125,64,2.9296875E-5,1.171875E-4,-44.00085712571012
