scenario,scenario_title,n,hh,foms,log10_foms,cv_pct,worst_ratio_pct,regime,safe_zone
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.00390625,0.026509467512369156,-1.5765990018844604,3.616873547434807,95.83367705345154,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.00390625,0.023342590779066086,-1.6318509578704834,5.913887172937393,93.68638396263123,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.00390625,0.016732392832636833,-1.7764419317245483,6.130107864737511,94.48353052139282,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.005412790386643338,0.020296351984143257,-1.6925820112228394,4.434748366475105,94.25265192985535,-1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.005412790386643338,0.022631101310253143,-1.6452943086624146,4.277076944708824,94.58543062210083,-1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.005412790386643338,0.025529125705361366,-1.5929640531539917,3.486800193786621,95.51966190338135,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.005412790386643338,0.027339937165379524,-1.5632025003433228,3.7348125129938126,95.49488425254822,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.005412790386643338,0.023938674479722977,-1.6208999156951904,5.7960957288742065,93.52951645851135,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.005412790386643338,0.016911419108510017,-1.7718199491500854,6.044752523303032,94.29563879966736,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.007500364741053073,0.021369589492678642,-1.6702038049697876,4.567340761423111,93.75468492507935,-1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.007500364741053073,0.02385367825627327,-1.6224446296691895,4.443849995732307,94.00511384010315,-1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.007500364741053073,0.026662826538085938,-1.5740938186645508,3.4887559711933136,95.11130452156067,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.007500364741053073,0.02839117869734764,-1.5468165874481201,3.6763112992048264,95.13569474220276,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.007500364741053073,0.024541180580854416,-1.6101045608520508,5.773695558309555,93.7558650970459,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.007500364741053073,0.01688644476234913,-1.7724617719650269,6.175604835152626,94.16302442550659,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.010393062954672825,0.02303706295788288,-1.6375728845596313,4.887012764811516,92.94677376747131,-1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.010393062954672825,0.025863030925393105,-1.5873205661773682,4.557524994015694,93.14334988594055,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.010393062954672825,0.028227923437952995,-1.5493210554122925,3.5202406346797943,94.96569037437439,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.010393062954672825,0.02916257455945015,-1.5351741313934326,3.7963945418596268,95.78660130500793,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.010393062954672825,0.025022685527801514,-1.6016660928726196,5.6405216455459595,94.21175718307495,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.010393062954672825,0.016413839533925056,-1.784789800643921,6.7942410707473755,91.10769629478455,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.014401400639701026,0.025303848087787628,-1.596813440322876,4.806791245937347,92.963707447052,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.014401400639701026,0.02793440781533718,-1.5538605451583862,4.1070278733968735,94.26778554916382,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.014401400639701026,0.029855959117412567,-1.5249689817428589,3.482421115040779,95.22287249565125,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.014401400639701026,0.02927643246948719,-1.5334818363189697,4.399141296744347,95.19522786140442,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.014401400639701026,0.02471115067601204,-1.6071070432662964,6.009526923298836,92.20372438430786,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.014401400639701026,0.01441206131130457,-1.8412739038467407,9.014441072940826,86.8887722492218,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.01995565131181387,0.027082907035946846,-1.5673047304153442,4.586796090006828,93.7202513217926,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.01995565131181387,0.029550857841968536,-1.5294299125671387,4.069530591368675,94.39235925674438,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.01995565131181387,0.03081257827579975,-1.5112719535827637,3.757130354642868,95.59727907180786,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.01995565131181387,0.02865380421280861,-1.5428177118301392,5.027833580970764,93.65845918655396,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.01995565131181387,0.02235562540590763,-1.6506131887435913,7.355038821697235,90.02830982208252,1,False
